"year","city","sport","discipline","athlete","country","gender","event","medal"
1996,"Atlanta","Football","Football","BASSEDAS Christian","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","BOSSIO Carlos","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","CAVALLERO Pablo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","CHAMOT Jose Antonio","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","CRESPO Hernan","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","DELGADO Marcelo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","GALLARDO Marcelo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","LOPEZ Claudio","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","LOPEZ Gustavo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","MORALES Hugo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","ORTEGA Ariel","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","PAZ Pablo","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","PINEDA Hector","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","SENSINI Roberto","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","SIMEONE Diego","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","ZANETTI Javier","ARG","Men","Football","Silver"
1996,"Atlanta","Football","Football","AARONES Ann Kristin","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","CARLSEN Agnete","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","ESPESETH Gro","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","FRUSTOL Tone Gunn","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","HAUGEN Tone","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","MEDALEN Linda","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","MYKLEBUST Merete","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","NORDBY Bente","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","NYMARK ANDERSEN Anne","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","NYMARK ANDERSEN Nina","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","PETTERSEN Marianne","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","RIISE Hege","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","SANDAUNE Brit","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","SETH Reidun","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","STOERE Heidi","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","SVENSSON Tina","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","TANGERAAS Trine","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","THUN Kjersti","NOR","Women","Football","Bronze"
1996,"Atlanta","Football","Football","AKERS Michelle","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","CHASTAIN Brandi","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","FAWCETT Joy","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","FOUDY Julie","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","GABARRA Carin","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","HAMM Mia","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","HARVEY Mary","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","LILLY Kristine","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","MACMILLAN Shannon","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","MILBRETT Tiffeny","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","OVERBECK Carla","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","PARLOW Cindy","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","ROBERTS Tiffany","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","SCURRY Briana","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","VENTURINI Tisha","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","WILSON Staci","USA","Women","Football","Gold"
1996,"Atlanta","Football","Football","CHEN Yufeng","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","FAN Yunjie","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","GAO Hong","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","LIU Ailing","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","LIU Ying","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","SHI Guihong","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","SHUI Qingxia","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","SUN Qingmei","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","SUN Wen","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","WANG Liping","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","WEI Haiying","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","WEN Lirong","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","XIE Huilin","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","YU Hongqi","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","ZHAO Lihong","CHN","Women","Football","Silver"
1996,"Atlanta","Football","Football","ZHONG Honglian","CHN","Women","Football","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","GOGEAN Gina Elena","ROU","Women","Balance Beam","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MILLER Shannon","USA","Women","Balance Beam","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","PODKOPAYEVA Lilia","UKR","Women","Balance Beam","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Floor Exercises","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MELISSANIDIS Ioannis","GRE","Men","Floor Exercises","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","LI Xiaosahuang","CHN","Men","Floor Exercises","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","DAWES Dominique","USA","Women","Floor Exercises","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","PODKOPAYEVA Lilia","UKR","Women","Floor Exercises","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","AMANAR Simona","ROU","Women","Floor Exercises","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","FAN Bin","CHN","Men","Horizontal Bar","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Horizontal Bar","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","SCHERBO Vitaly","BLR","Men","Horizontal Bar","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","WECKER Andreas","GER","Men","Horizontal Bar","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","DOUNEV Krassimir Nikolaev","BUL","Men","Horizontal Bar","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","SCHERBO Vitaly","BLR","Men","Individual All-Round","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","LI Xiaosahuang","CHN","Men","Individual All-Round","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Individual All-Round","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","AMANAR Simona","ROU","Women","Individual All-Round","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MILOSOVICI Lavinia Corina","ROU","Women","Individual All-Round","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","PODKOPAYEVA Lilia","UKR","Women","Individual All-Round","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","GOGEAN Gina Elena","ROU","Women","Individual All-Round","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","SCHERBO Vitaly","BLR","Men","Parallel Bars","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","SHARIPOV Roustam","UKR","Men","Parallel Bars","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","LYNCH Jair","USA","Men","Parallel Bars","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Pommel Horse","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","LI Donghua","SUI","Men","Pommel Horse","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","URZICA Marius Daniel","ROU","Men","Pommel Horse","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","CHECHI Juri","ITA","Men","Rings","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","BURINCA Dan","ROU","Men","Rings","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","CSOLLANY Szilveszter","HUN","Men","Rings","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","KOROBCHINSKI Igor","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","KOSIAK Oleg","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MISUTIN Grigori","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","SHAMENKO Vladimir","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","SHARIPOV Roustam","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","SVETLICHNYI Alexandre","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","YERMAKOV Yuri","UKR","Men","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","CHARKOV Sergei","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","KRUKOV Nikolay","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","PODGORNYI Evgueni","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","TRUSH Dmitriy","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","VASILENKO Dmitri","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","VOROPAEV Aleksei","RUS","Men","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","FAN Bin","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","FAN Hongbin","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","HUANG Huadong","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","HUANG Liping","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","LI Xiaosahuang","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","SHEN Jian","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","ZHANG Jinjing","CHN","Men","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","AMANAR Simona","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","GOGEAN Gina Elena","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","LOAIES Ionela","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MARINESCU Alexandra","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","MILOSOVICI Lavinia Corina","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","TUGURLAN Mirela","ROU","Women","Team Competition","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","BORDEN Amanda","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","CHOW Amy","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","DAWES Dominique","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","MILLER Shannon","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","MOCEANU Dominique","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","PHELPS Jaycie","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","STRUG Kerri","USA","Women","Team Competition","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","DOLGOPOLOVA Elena","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","GALIYEVA Rozalia","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","GROSHEVA Elena","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","KHORKINA Svetlana","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","KOCHETKOVA Dina","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","KUZNETSOVA Eugenia","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","LIAPINA Oksana","RUS","Women","Team Competition","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","KHORKINA Svetlana","RUS","Women","Uneven Bars","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","BI Wenjiing","CHN","Women","Uneven Bars","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","CHOW Amy","USA","Women","Uneven Bars","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","SCHERBO Vitaly","BLR","Men","Vault","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","NEMOV Alexei","RUS","Men","Vault","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","YEO Hong-Chul","KOR","Men","Vault","Silver"
1996,"Atlanta","Gymnastics","Artistic G.","GOGEAN Gina Elena","ROU","Women","Vault","Bronze"
1996,"Atlanta","Gymnastics","Artistic G.","AMANAR Simona","ROU","Women","Vault","Gold"
1996,"Atlanta","Gymnastics","Artistic G.","MO Huilan","CHN","Women","Vault","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","BOTCHKAREVA Evguenia","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","CHTYRENKO Olga","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","DZIOUBA Irina","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","IOUCHKOVA Angelina","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","IVANOVA Ioulia","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","KRIVOCHEI Elena","RUS","Women","Group Competition","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","BALDO Marta","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","CABANILLAS Nuria","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","GIMENEZ Estela","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","GURENDEZ Lorena","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","LAMARCA Tania","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","MARTINEZ Estibaliz","ESP","Women","Group Competition","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","DELTCHEVA Ina","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","KEVLIAN Valentina","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","KOLEVA Maria","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","TABAKOVA Maja","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","TALEVA Ivelina","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","VATACHKA Vjara","BUL","Women","Group Competition","Silver"
1996,"Atlanta","Gymnastics","Rhythmic G.","VITRICHENKO Elena","UKR","Women","Individual All-Round","Bronze"
1996,"Atlanta","Gymnastics","Rhythmic G.","SEREBRYANSKAYA Ekaterina","UKR","Women","Individual All-Round","Gold"
1996,"Atlanta","Gymnastics","Rhythmic G.","BATYRCHINA Ianina","RUS","Women","Individual All-Round","Silver"
1996,"Atlanta","Handball","Handball","DOUICHEBAEV Talant","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","ESQUER Salvador","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","ETXABURU Aitor","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","FERNANDEZ Jesus","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","FORT MAURI Jaume","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","GARRALDA Mateo","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","GONZALEZ Raul","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","GUIJOSA Rafael","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","HERNANDEZ Fernando","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","HOMBRADOS Jose","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","LOZANO Demetrio","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","NUNEZ Jordi","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","OLALLA Jesus","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","PEREZ Juan","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","URDANGARIN Ignacio","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","URDIALES Alberto","ESP","Men","Handball","Bronze"
1996,"Atlanta","Handball","Handball","CAVAR Patrik","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","FRANKOVIC Valner","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","GOLUZA Slavko","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","GUDELJ Bruno","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","JELCIC Vladimir","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","JOVIC Bozidar","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","KLJAIC Nenad","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","LOSERT Venio","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","MATOSEVIC Valter","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","MIKULIC Zoran","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","NACINOVIC Alvaro","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","PERKOVAC Goran","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","PUC Iztok","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","SARACEVIC Zlatko","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","SMAJLAGIC Irfan","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","SUJSTER Vladimir","CRO","Men","Handball","Gold"
1996,"Atlanta","Handball","Handball","ANDERSSON Magnus","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","ANDERSSON Robert","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","CARLEN Per","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","FRANDESJO Martin","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","HAJAS Erik","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","HEDIN Robert","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","LARSSON Andreas","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","LINDGREN Ola","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","LOFGREN Stefan","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","OLSSON Mats","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","OLSSON Staffan","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","PETTERSSON Johan","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","SIVERTSSON Thomas","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","SVENSSON Tomas","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","THORSSON Pierre","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","WISLANDER Magnus","SWE","Men","Handball","Silver"
1996,"Atlanta","Handball","Handball","ERDOS Eva","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","FARKAS Andrea","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","HOFFMANN Beata","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","KANTOR Aniko","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","KOCSIS Erzsebet","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","KOKENY Beatrix","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","MATEFI Eszter","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","MATYAS Auguszta","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","MEKSZ Aniko","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","NAGY Aniko","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","NEMETH Helga","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","PADAR Ildiko","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","SITI Beata","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","SZANTO Anna","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","SZILAGYI Katalin","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","TOTH Beatrix","HUN","Women","Handball","Bronze"
1996,"Atlanta","Handball","Handball","ANDERSEN Anja Jul","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","ANDERSEN Camilla","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","ANDERSEN Kristine","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","ASTRUP Heidi","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","BOTTZAU Tina","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","FLORMAN Marianne","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","HAMANN Conny","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","HANSEN Anja","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","HOFFMAN Anette","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","KJAERGAARD Tonje","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","KOLLING Janne","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","LAURITSEN Susanne","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","MADSEN Gitte","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","RANTALA Lene","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","SUNESEN Gitte","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","TANDERUP Dorthe","DEN","Women","Handball","Gold"
1996,"Atlanta","Handball","Handball","CHO Eun-Hee","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","HAN Sun-Hee","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","HONG Jeong-Ho","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","HUH Soonyoung","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KIM Cheong-Shim","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KIM Eun-Mi","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KIM Jeong-Mi","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KIM Mi-Sim","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KIM Rang","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","KWAG Hye-Jeong","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","LEE Sang-Eun","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","LIM O Kyeong","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","MOON Hyang-Ja","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","OH Seongok","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","OH Yong Ran","KOR","Women","Handball","Silver"
1996,"Atlanta","Handball","Handball","PARK Jeong-Lim","KOR","Women","Handball","Silver"
1996,"Atlanta","Hockey","Hockey","CARRUTHERS Stuart","AUS","Men","Hockey","Bronze"
