"year","city","sport","discipline","athlete","country","gender","event","medal"
2000,"Sydney","Handball","Handball","PADAR Ildiko","HUN","Women","Handball","Silver"
2000,"Sydney","Handball","Handball","PALINGER Katalin","HUN","Women","Handball","Silver"
2000,"Sydney","Handball","Handball","PIGNICZKI Krisztina","HUN","Women","Handball","Silver"
2000,"Sydney","Handball","Handball","RADULOVICS Bojana","HUN","Women","Handball","Silver"
2000,"Sydney","Handball","Handball","SITI Beata","HUN","Women","Handball","Silver"
2000,"Sydney","Handball","Handball","ZSEMBERY Tamasne","HUN","Women","Handball","Silver"
2000,"Sydney","Hockey","Hockey","BRENNAN Michael","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","COMMENS Adam","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DAVIES Stephen","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DILETTI Damon","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DREHER Lachlan","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DUFF Jason","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","ELDER Troy","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","ELMER James","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","GAUDOIN Paul","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","HOLT Stephen","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","LIVERMORE Brent","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","SPROULE Daniel","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","STACEY Jay Jason","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VICTORY Craig","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","WELLS Matthew","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","YORK Michael","AUS","Men","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","BRINKMAN Jacques","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","BUMA Jaap Derk","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","DE NOOIJER Teun","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","DELMEE Jeroen","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","EIKELBOOM Marten","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","GEERIS Piet-Hein","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","JANSEN Franciscus Ronaldus Maria","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","JAZET Erik","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","LOMANS Bram","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VAN DER WEIDE Sander","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VAN PELT Wouter","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VAN WEEL Diederik","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VAN WIJK Remco","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VEEN Stephan","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","VOGELS Guus","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","WIND Peter","NED","Men","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","HAN Hyung-Bae","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","HWANG Jong-Hyun","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","JEON Hong-Kwon","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","JEON Jong-Ha","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","JI Seong-Hwan","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KANG Keon-Wook","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KIM Chel-Hwan","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KIM Jung-Chul","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KIM Kyung Seok","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KIM Yong-Bae","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","KIM Yoon","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","LIM Jong-Chun","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","LIM Jung-Woo","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","SEO Jong-Ho","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","SONG Seung-Tae","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","YEO Woon-Kon","KOR","Men","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","BOOIJ Minke","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","BOOMGAARDT Ageeth","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DEITERS Julie","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","DONNERS Wilhelmina","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","MOREIRA DE MELO Fatima","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","SINNIGE Clarinda","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","SMABERS Hanneke","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","SMABERS Minke","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","TEEUWEN Josepha","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","THATE Carole","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","TOUW Daphne","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VAN DE KIEFT Fleur","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VAN DEN BOOGAARD Dillianne","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VAN DER VAART Macha","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VAN DER WIELEN Suzan","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","VEENSTRA Myrna","NED","Women","Hockey","Bronze"
2000,"Sydney","Hockey","Hockey","ALLEN Katie","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","ANNAN Alyson","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","CARRUTHERS Lisa","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","FARRELL Renita","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","HASLAM Juliet","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","HAWKES Rechelle","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","HUDSON Nicole","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","IMISON Rachel","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","MAITLAND Clover","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","MITCHELL-TAVERNER Claire","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","MORRIS Jenny","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","PEEK Alison Louise","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","POWELL Katrina","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","SKIRVING Angie","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","STARRE Katie","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","TOWERS Julie","AUS","Women","Hockey","Gold"
2000,"Sydney","Hockey","Hockey","AICEGA Magdalena","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","ANTONISKA Mariela","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","ARRONDO Ines","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","AYMAR Luciana","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","FERRARI Maria Paz","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","GAMBERO Ana","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","GARCIA Agustina","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","HERNANDEZ Maria de la Paz","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","MAIZTEGUI Laura","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","MARGALOT Mercedes","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","MASOTTA Paula Karina","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","ONETO Vanina Paula","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","RIMOLDI PUIG Jorgelina","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","ROGNONI Maria Cecilia","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","STEPNIK Ayelen Iara","ARG","Women","Hockey","Silver"
2000,"Sydney","Hockey","Hockey","VUKOJICIC Paola","ARG","Women","Hockey","Silver"
2000,"Sydney","Judo","Judo","GRADANTE Anna-Maria","GER","Women","- 48KG (Extra-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","SIMONS Ann","BEL","Women","- 48KG (Extra-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","TANI Ryoko","JPN","Women","- 48KG (Extra-Lightweight)","Gold"
2000,"Sydney","Judo","Judo","BROULETOVA Lioubov","RUS","Women","- 48KG (Extra-Lightweight)","Silver"
2000,"Sydney","Judo","Judo","POULOT RAMOS Manolo","CUB","Men","- 60 KG","Bronze"
2000,"Sydney","Judo","Judo","SMAGULOV Aidyn","KGZ","Men","- 60 KG","Bronze"
2000,"Sydney","Judo","Judo","NOMURA Tadahiro","JPN","Men","- 60 KG","Gold"
2000,"Sydney","Judo","Judo","JUNG Bu-Kyung","KOR","Men","- 60 KG","Silver"
2000,"Sydney","Judo","Judo","PERTELSON Indrek","EST","Men","+ 100KG (Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","TMENOV Tamerlan","RUS","Men","+ 100KG (Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","DOUILLET David","FRA","Men","+ 100KG (Heavyweight)","Gold"
2000,"Sydney","Judo","Judo","SHINOHARA Shinichi","JPN","Men","+ 100KG (Heavyweight)","Silver"
2000,"Sydney","Judo","Judo","KIM Seon-Young","KOR","Women","+ 78KG (Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","YAMASHITA Mayumi","JPN","Women","+ 78KG (Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","YUAN Hua","CHN","Women","+ 78KG (Heavyweight)","Gold"
2000,"Sydney","Judo","Judo","BELTRAN Daima Mayelis","CUB","Women","+ 78KG (Heavyweight)","Silver"
2000,"Sydney","Judo","Judo","KYE Sun Hui","PRK","Women","48 - 52KG (Half-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","LIU Yuxiang","CHN","Women","48 - 52KG (Half-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","VERDECIA Legna","CUB","Women","48 - 52KG (Half-Lightweight)","Gold"
2000,"Sydney","Judo","Judo","NARAZAKI Noriko","JPN","Women","48 - 52KG (Half-Lightweight)","Silver"
2000,"Sydney","Judo","Judo","KUSAKABE Kie","JPN","Women","52 - 57KG (Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","PEKLI Maria","AUS","Women","52 - 57KG (Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","FERNANDEZ Isabel","ESP","Women","52 - 57KG (Lightweight)","Gold"
2000,"Sydney","Judo","Judo","GONZALEZ Driulys","CUB","Women","52 - 57KG (Lightweight)","Silver"
2000,"Sydney","Judo","Judo","JUNG Sung-Sook","KOR","Women","57 - 63KG (Half-Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","VANDECAVEYE Gella","BEL","Women","57 - 63KG (Half-Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","VANDENHENDE Severine","FRA","Women","57 - 63KG (Half-Middleweight)","Gold"
2000,"Sydney","Judo","Judo","LI Shufang","CHN","Women","57 - 63KG (Half-Middleweight)","Silver"
2000,"Sydney","Judo","Judo","GIOVINAZZO Girolamo","ITA","Men","60 - 66KG (Half-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","VAZAGASHVILI Giorgi","GEO","Men","60 - 66KG (Half-Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","OZKAN Huseyin","TUR","Men","60 - 66KG (Half-Lightweight)","Gold"
2000,"Sydney","Judo","Judo","BENBOUDAOUD Larbi","FRA","Men","60 - 66KG (Half-Lightweight)","Silver"
2000,"Sydney","Judo","Judo","CHO Min-Sun","KOR","Women","63 - 70KG (Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","SCAPIN Ylenia","ITA","Women","63 - 70KG (Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","VERANES Sibelis","CUB","Women","63 - 70KG (Middleweight)","Gold"
2000,"Sydney","Judo","Judo","HOWEY Kate","GBR","Women","63 - 70KG (Middleweight)","Silver"
2000,"Sydney","Judo","Judo","LARYUKOV Anatoly","BLR","Men","66 - 73KG (Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","ZELONIJS Vsevolods","LAT","Men","66 - 73KG (Lightweight)","Bronze"
2000,"Sydney","Judo","Judo","MADDALONI Giuseppe","ITA","Men","66 - 73KG (Lightweight)","Gold"
2000,"Sydney","Judo","Judo","CAMILO Tiago","BRA","Men","66 - 73KG (Lightweight)","Silver"
2000,"Sydney","Judo","Judo","PIERANTOZZI Emanuela","ITA","Women","70 - 78KG (Half-Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","RICHTER Simona Marcela","ROU","Women","70 - 78KG (Half-Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","TANG Lin","CHN","Women","70 - 78KG (Half-Heavyweight)","Gold"
2000,"Sydney","Judo","Judo","LEBRUN Celine","FRA","Women","70 - 78KG (Half-Heavyweight)","Silver"
2000,"Sydney","Judo","Judo","BUDOLIN Aleksei","EST","Men","73 - 81KG (Half-Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","DELGADO Nuno","POR","Men","73 - 81KG (Half-Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","TAKIMOTO Makoto","JPN","Men","73 - 81KG (Half-Middleweight)","Gold"
2000,"Sydney","Judo","Judo","CHO In-Chul","KOR","Men","73 - 81KG (Half-Middleweight)","Silver"
2000,"Sydney","Judo","Judo","DEMONTFAUCON Frederic","FRA","Men","81 - 90KG (Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","MASHURENKO Ruslan","UKR","Men","81 - 90KG (Middleweight)","Bronze"
2000,"Sydney","Judo","Judo","HUIZINGA Mark","NED","Men","81 - 90KG (Middleweight)","Gold"
2000,"Sydney","Judo","Judo","HONORATO Carlos","BRA","Men","81 - 90KG (Middleweight)","Silver"
2000,"Sydney","Judo","Judo","STEPKINE Iouri","RUS","Men","90 - 100KG (Half-Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","TRAINEAU Stephane","FRA","Men","90 - 100KG (Half-Heavyweight)","Bronze"
2000,"Sydney","Judo","Judo","INOUE Kosei","JPN","Men","90 - 100KG (Half-Heavyweight)","Gold"
2000,"Sydney","Judo","Judo","GILL Nicolas","CAN","Men","90 - 100KG (Half-Heavyweight)","Silver"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","DOVGAL Pavel","BLR","Men","Individual Competition","Bronze"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","SVATKOVSKIY Dmitri","RUS","Men","Individual Competition","Gold"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","BALOGH Gabor","HUN","Men","Individual Competition","Silver"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","ALLENBY Kate","GBR","Women","Individual Competition","Bronze"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","COOK Stephanie","GBR","Women","Individual Competition","Gold"
2000,"Sydney","Modern Pentathlon","Modern Pentath.","DE RIEL Emily","USA","Women","Individual Competition","Silver"
2000,"Sydney","Rowing","Rowing","LONG Matthew","AUS","Men","Coxless Pair (2-)","Bronze"
2000,"Sydney","Rowing","Rowing","TOMKINS James","AUS","Men","Coxless Pair (2-)","Bronze"
2000,"Sydney","Rowing","Rowing","ANDRIEUX Michel","FRA","Men","Coxless Pair (2-)","Gold"
2000,"Sydney","Rowing","Rowing","ROLLAND Jean Christophe","FRA","Men","Coxless Pair (2-)","Gold"
2000,"Sydney","Rowing","Rowing","BEA Sebastian","USA","Men","Coxless Pair (2-)","Silver"
2000,"Sydney","Rowing","Rowing","MURPHY Edward","USA","Men","Coxless Pair (2-)","Silver"
2000,"Sydney","Rowing","Rowing","CALABRESE Giovanni","ITA","Men","Double Sculls (2X)","Bronze"
2000,"Sydney","Rowing","Rowing","SARTORI Nicola","ITA","Men","Double Sculls (2X)","Bronze"
2000,"Sydney","Rowing","Rowing","COP Iztok","SLO","Men","Double Sculls (2X)","Gold"
2000,"Sydney","Rowing","Rowing","SPIK Luka","SLO","Men","Double Sculls (2X)","Gold"
2000,"Sydney","Rowing","Rowing","BEKKEN Fredrik","NOR","Men","Double Sculls (2X)","Silver"
2000,"Sydney","Rowing","Rowing","TUFTE Olaf","NOR","Men","Double Sculls (2X)","Silver"
2000,"Sydney","Rowing","Rowing","POPLAVSKAJA Kristina","LTU","Women","Double Sculls (2X)","Bronze"
2000,"Sydney","Rowing","Rowing","SAKICKIENE Birute","LTU","Women","Double Sculls (2X)","Bronze"
2000,"Sydney","Rowing","Rowing","BORON Kathrin","GER","Women","Double Sculls (2X)","Gold"
2000,"Sydney","Rowing","Rowing","THIEME Jana","GER","Women","Double Sculls (2X)","Gold"
2000,"Sydney","Rowing","Rowing","VAN DISHOECK Pieta","NED","Women","Double Sculls (2X)","Silver"
2000,"Sydney","Rowing","Rowing","VAN NES Eeke","NED","Women","Double Sculls (2X)","Silver"
2000,"Sydney","Rowing","Rowing","BORASKA Igor","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","CULJAK Kresimir","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","FRANCETIC Igor","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","FRANKOVIC Tihomir","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","PETRISKO Silvijo","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","SKELIN Niksa","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","SKELIN Sinisa","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","SMOLJANOVIC Tomislav","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","VUJEVIC Branimir","CRO","Men","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","ATTRILL Louis","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","DENNIS Simon","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","DOUGLAS Rowley","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","GRUBOR Luka","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","HUNT-DAVIS Ben","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","LINDSAY Andrew","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","SCARLETT Fred","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","TRAPMORE Steve","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","WEST Kieran","GBR","Men","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","BURKE Daniel","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","FERNANDEZ Jaime","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","GORDON Alastair","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","HAYMAN Brett","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","JAHRLING Rob","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","MCKAY Mike","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","PORZIG Nicholas","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","RYAN Christian","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","WELCH Stuart","AUS","Men","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","ALEXANDER Buffy","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","BIESENTHAL Laryssa","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","DAVIS Heather","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","KORN Alison","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","LUKE Theresa","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","MCDERMID Heather","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","ROBINSON Emma","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","THOMPSON Lesley Allison","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","URBANIAK Dorota","CAN","Women","Eight With Coxswain (8+)","Bronze"
2000,"Sydney","Rowing","Rowing","ANDRUNACHE Georgeta","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","COCHELEA Veronica","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","DUMITRACHE Maria Magdalena","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","GAFENCU Liliana","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","GEORGESCU Elena","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","IGNAT Doina","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","LIPA Elisabeta","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","OLTEANU Ioana","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","SUSANU Viorica","ROU","Women","Eight With Coxswain (8+)","Gold"
2000,"Sydney","Rowing","Rowing","APPELDOORN Tessa","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","BEEK TER Carin","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","MEIJER Elien","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","PENNINX Nelleke","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","QUIK Martijntje","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","VAN DISHOECK Pieta","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","VAN NES Eeke","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","VENEMA Anneke","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","WESTERHOF Marieke","NED","Women","Eight With Coxswain (8+)","Silver"
2000,"Sydney","Rowing","Rowing","DODWELL Ben Philip","AUS","Men","Four Without Coxswain (4-)","Bronze"
2000,"Sydney","Rowing","Rowing","HANSON Boden Joseph","AUS","Men","Four Without Coxswain (4-)","Bronze"
2000,"Sydney","Rowing","Rowing","STEWART Geoff","AUS","Men","Four Without Coxswain (4-)","Bronze"
