"year","city","sport","discipline","athlete","country","gender","event","medal"
1912,"Stockholm","Gymnastics","Artistic G.","OLSEN Oluf","DEN","Men","Team Free System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","OLSEN Steen Lerche","DEN","Men","Team Free System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","PETERSEN Christian Edvin Oluf","DEN","Men","Team Free System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","PETERSEN Niels Knudsen","DEN","Men","Team Free System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","SVENDSEN Christian Valdemar","DEN","Men","Team Free System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ABRAHAMSEN Isak","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","BEYER Hans","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","BJÖRNSSON Hartmann","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","DAHL John","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","ENGELSEN Alfred","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","JOHNSEN Bjarne","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","JÖRGENSEN Sigurd","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","KNUDSEN Knud Leonard","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","LIE Alf","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","LIE Rolf","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","LUND Tor","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","MARTINSEN Petter","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","MATHIESEN Per Anton","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","OPDAHL Jacob","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","OPDAHL Nils","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","PETTERSEN Bjarne Viktor","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SAELEN Frithjof","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SCHIRMER Öistein","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SELENIUS Georg","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SIVERTSEN Sigvard","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SJURSEN Robert","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","STRÖM Einar","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","THORSTENSEN Gabriel","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","THORSTENSEN Thomas","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","VOSS Nils","NOR","Men","Team Free System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","EKHOLM Kaarlo Väinö","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","FORSSTRÖM Eino Vilho","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","HYVÄRINEN Eero","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","HYVÄRINEN Mikko","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","ILMONIEMI Tauno","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","KEINÄNEN Ilmari","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","KIVENHEIMO Hjalmari","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","LUND Karl Fredrik","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PELKONEN Aarne","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PERNAJA Ilmari","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","RYDMAN Arvid","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SAASTAMOINEN Eino","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SALOVAARA Aarne","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SAMMALLAHTI Heikki","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SIROLA Hannes","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SUOMELA Klaus Unno","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","TANNER Lauri Arvo","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","TIIRI Väinö Edvard","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","VÄHÄMÄKI Kaarlo","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","VARTIA Arvo","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","VASAMA Kaarlo Jalmari","FIN","Men","Team Free System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","AMUNDSEN Arthur M.","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ANDERSEN Jörgen Marius","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","BOYESEN Trygve Carlsen","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","BRUSTAD Georg","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","CHRISTENSEN Conrad","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ENGEBRETSEN Eugene","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ENGELSTAD Oscar","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ERIKSEN Marius","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","HANSEN Axel Henry","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","HOL Peter","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","INGEBRETSEN Olaf","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","JACOBSEN Olof","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","JENSEN Erling","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","JENSEN Thor","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","OLSEN Fritjof","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","OLSTAD Oscar","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","PAULSEN Edvin","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Carl Alfred","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Paul","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","ROBACK Rolf","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","SMEBYE Sigurd","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","THORKILDSEN Thorleif","NOR","Men","Team Swedish System","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","BERTILSSON Per Daniel","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","CARLBERG Carl-Ehrenfried","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","GRANFELDT Nils Daniel","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","HARTZELL Curt","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","HOLMBERG Osvald","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","HYLLANDER Anders","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","JANSE Axel Johan","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","KULLBERG Anders Boo","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","LANDBERG Sven","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","NILSSON Per Einar","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","NORELIUS Bengt Rudolf","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","NORLING Axel","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","NORLING Lars Daniel","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","ROSEN Sven","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SILFVERSKIÖLD Nils","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SILFVERSTRAND Carl","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SÖRENSON John Emil","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","STIERNSPETZ Yngve","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SVENSSON Carl-Erik","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","SVENSSON Karl Johan","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","TORELL Knut E.","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","WENNERHOLM O. Edward","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","WERSÄLL Claës A.","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","WIMAN David","SWE","Men","Team Swedish System","Gold"
1912,"Stockholm","Gymnastics","Artistic G.","CHRISTENSEN Sören Peter","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","ERIKSEN Ingvald","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","FALCHE George","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","GARP Torkild","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","HANSEN G. Rasmus E.","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","HANSEN Hans Trier","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","HANSEN Johannes","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","JENSEN Jens Kristian","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","JENSEN Sören Alfred","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","JENSEN Valdemar","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","KIRK Karl","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","KIRKEGAARD Jens","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","KJEMS Olaf Nielsen","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","LARSEN Carl Otto Lauritz","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","LAURSEN Jens Peter Martinus","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","LEFEVRE Marius Ludvig","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","MARK Poul Sörensen","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","OLSEN Ejnar","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Hans","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Hans Ejler","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Olaf","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","PEDERSEN Peder Larsen","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","SÖRENSEN Aksel","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","THAU Martin Hansen","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","THORBORG Sören Frederik","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Sailing","Sailing","BRASCHE Ernest","RU1","Men","10M","Bronze"
1912,"Stockholm","Gymnastics","Artistic G.","VADGAARD Kristen Möller","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","VILLEMOES Peder","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Gymnastics","Artistic G.","VINTHER Johannes Larsen","DEN","Men","Team Swedish System","Silver"
1912,"Stockholm","Modern Pentathlon","Modern Pentath.","DE LAVAL Georg","SWE","Men","Individual Competition","Bronze"
1912,"Stockholm","Modern Pentathlon","Modern Pentath.","LILLIEHOOK Gosta","SWE","Men","Individual Competition","Gold"
1912,"Stockholm","Modern Pentathlon","Modern Pentath.","ASBRINK Gosta","SWE","Men","Individual Competition","Silver"
1912,"Stockholm","Rowing","Rowing","BJÖRNSTAD Olaf","NOR","Men","Coxed Fours Jugriggers","Bronze"
1912,"Stockholm","Rowing","Rowing","HERSETH Magnus","NOR","Men","Coxed Fours Jugriggers","Bronze"
1912,"Stockholm","Rowing","Rowing","HOLTER Reidar Durie","NOR","Men","Coxed Fours Jugriggers","Bronze"
