"year","city","sport","discipline","athlete","country","gender","event","medal"
1992,"Barcelona","Basketball","Basketball","MINKH Irina","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","SOUMNIKOVA Irina","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","TKACHENKO Marina","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","TORNIKIDOU Elena","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","ZABOLOUEVA Svetlana","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","ZASSOULSKAIA Natalia","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","ZHIRKO Elena","EUN","Women","Basketball","Gold"
1992,"Barcelona","Basketball","Basketball","CONG Xuedi","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","HE Jun","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","LI Dongmei","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","LI Xin","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","LIU Jun","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","LIU Qing","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","PENG Ping","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","WANG Fang","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","ZHAN Shuping","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","ZHENG Dongmei","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","ZHENG Haixia","CHN","Women","Basketball","Silver"
1992,"Barcelona","Basketball","Basketball","ZHENG Xiulin","CHN","Women","Basketball","Silver"
1992,"Barcelona","Boxing","Boxing","QUAST Jan","GER","Men","- 48KG (Light-Flyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","VELASCO Roel","PHI","Men","- 48KG (Light-Flyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","MARCELO GARCIA Rogelio","CUB","Men","- 48KG (Light-Flyweight)","Gold"
1992,"Barcelona","Boxing","Boxing","BOJINOV Daniel Petrov","BUL","Men","- 48KG (Light-Flyweight)","Silver"
1992,"Barcelona","Boxing","Boxing","NIELSEN Brian","DEN","Men","+ 91KG (Super Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","ROUSSINOV Svilen Aldinov","BUL","Men","+ 91KG (Super Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","BALADO MENDEZ Roberto","CUB","Men","+ 91KG (Super Heavyweight)","Gold"
1992,"Barcelona","Boxing","Boxing","IGBINEGHU Richard","NGR","Men","+ 91KG (Super Heavyweight)","Silver"
1992,"Barcelona","Boxing","Boxing","AUSTIN Timothy","USA","Men","48 - 51KG (Flyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","KOVACS Istvan","HUN","Men","48 - 51KG (Flyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","CHOI Chol Su","PRK","Men","48 - 51KG (Flyweight)","Gold"
1992,"Barcelona","Boxing","Boxing","GONZALEZ SANCHEZ Raul","CUB","Men","48 - 51KG (Flyweight)","Silver"
1992,"Barcelona","Boxing","Boxing","ACHIK Mohamed","MAR","Men","51 - 54KG (Bantamweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","LI Gwang Sik","PRK","Men","51 - 54KG (Bantamweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","CASAMAYOR JOHNSON Joel","CUB","Men","51 - 54KG (Bantamweight)","Gold"
1992,"Barcelona","Boxing","Boxing","MCCULLOUGH Wayne","IRL","Men","51 - 54KG (Bantamweight)","Silver"
1992,"Barcelona","Boxing","Boxing","PALIANI Ramazi","EUN","Men","54 - 57KG (Featherweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","SOLTANI Hocine","ALG","Men","54 - 57KG (Featherweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","TEWS Andreas","GER","Men","54 - 57KG (Featherweight)","Gold"
1992,"Barcelona","Boxing","Boxing","REYES LOPEZ Faustino","ESP","Men","54 - 57KG (Featherweight)","Silver"
1992,"Barcelona","Boxing","Boxing","BAYARSAIKHAN Namjil","MGL","Men","57 - 60KG (Lightweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","HONG Sung Sik","KOR","Men","57 - 60KG (Lightweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","DE LA HOYA Oscar","USA","Men","57 - 60KG (Lightweight)","Gold"
1992,"Barcelona","Boxing","Boxing","RUDOLPH Marco","GER","Men","57 - 60KG (Lightweight)","Silver"
1992,"Barcelona","Boxing","Boxing","DOROFTEI Leonard Dorin","ROU","Men","60 - 63.5KG (Light-Welterweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","KJALL Jyri Göran","FIN","Men","60 - 63.5KG (Light-Welterweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","VINENT Hector","CUB","Men","60 - 63.5KG (Light-Welterweight)","Gold"
1992,"Barcelona","Boxing","Boxing","LEDUC Mark","CAN","Men","60 - 63.5KG (Light-Welterweight)","Silver"
1992,"Barcelona","Boxing","Boxing","ACEVEDO SANTIAGO Anibal","PUR","Men","63.5 - 67KG (Welterweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","CHENGLAI Arkom","THA","Men","63.5 - 67KG (Welterweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","CARRUTH Michael","IRL","Men","63.5 - 67KG (Welterweight)","Gold"
1992,"Barcelona","Boxing","Boxing","HERNANDEZ SIERRA Juan","CUB","Men","63.5 - 67KG (Welterweight)","Silver"
1992,"Barcelona","Boxing","Boxing","MIZSEI Gyorgy","HUN","Men","67 - 71KG (Light-Middleweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","REID Robin David","GBR","Men","67 - 71KG (Light-Middleweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","LEMUS GARCIA Juan Carlos","CUB","Men","67 - 71KG (Light-Middleweight)","Gold"
1992,"Barcelona","Boxing","Boxing","DELIBAS Orhan","NED","Men","67 - 71KG (Light-Middleweight)","Silver"
1992,"Barcelona","Boxing","Boxing","JOHNSON Christopher","CAN","Men","71-75KG","Bronze"
1992,"Barcelona","Boxing","Boxing","LEE Seung Bae","KOR","Men","71-75KG","Bronze"
1992,"Barcelona","Boxing","Boxing","HERNANDEZ ASCUY Ariel","CUB","Men","71-75KG","Gold"
1992,"Barcelona","Boxing","Boxing","BYRD Christopher","USA","Men","71-75KG","Silver"
1992,"Barcelona","Boxing","Boxing","BARTNIK Wojciech","POL","Men","75 - 81KG (Light-Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","BERES Zoltan","HUN","Men","75 - 81KG (Light-Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","MAY Torsten","GER","Men","75 - 81KG (Light-Heavyweight)","Gold"
1992,"Barcelona","Boxing","Boxing","ZAOULITCHNI Rostislav","EUN","Men","75 - 81KG (Light-Heavyweight)","Silver"
1992,"Barcelona","Boxing","Boxing","TUA David","NZL","Men","81 - 91KG (Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","VANDERLIJDE Arnold","NED","Men","81 - 91KG (Heavyweight)","Bronze"
1992,"Barcelona","Boxing","Boxing","SAVON Felix","CUB","Men","81 - 91KG (Heavyweight)","Gold"
1992,"Barcelona","Boxing","Boxing","IZONRITEI David","NGR","Men","81 - 91KG (Heavyweight)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","ZALA Gyorgy","HUN","Men","C-1 1000M (Canoe Single)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","BUKHALOV Nikolai Petkov","BUL","Men","C-1 1000M (Canoe Single)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","KLEMENTYEV Ivans","LAT","Men","C-1 1000M (Canoe Single)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","HEUKRODT Olaf","GER","Men","C-1 500M (Canoe Single)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","BUKHALOV Nikolai Petkov","BUL","Men","C-1 500M (Canoe Single)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","SLIWINSKI Michal","EUN","Men","C-1 500M (Canoe Single)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","BOIVIN Olivier","FRA","Men","C-2 1000M (Canoe Double)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","HOYER Didier","FRA","Men","C-2 1000M (Canoe Double)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","PAPKE Ulrich","GER","Men","C-2 1000M (Canoe Double)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","SPELLY Ingo","GER","Men","C-2 1000M (Canoe Double)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","FREDERIKSEN Christian Wigeo","DEN","Men","C-2 1000M (Canoe Double)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","NIELSSON Arne","DEN","Men","C-2 1000M (Canoe Double)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","MARINOV Martin Guerguiev","BUL","Men","C-2 500M (Canoe Double)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","STOYANOV Blagovest Nikolov","BUL","Men","C-2 500M (Canoe Double)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","DOVGALYONOK Dmitri","EUN","Men","C-2 500M (Canoe Double)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","MASSEIKOV Alexandre","EUN","Men","C-2 500M (Canoe Double)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","PAPKE Ulrich","GER","Men","C-2 500M (Canoe Double)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","SPELLY Ingo","GER","Men","C-2 500M (Canoe Double)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","BARTON Gregory Mark","USA","Men","K-1 1000M (Kayak Single)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","ROBINSON Clint","AUS","Men","K-1 1000M (Kayak Single)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","HOLMANN Knut","NOR","Men","K-1 1000M (Kayak Single)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","HOLMANN Knut","NOR","Men","K-1 500M (Kayak Single)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","KOLEHMAINEN Mikko Yrjö","FIN","Men","K-1 500M (Kayak Single)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","GYULAY Zsolt","HUN","Men","K-1 500M (Kayak Single)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","DYLEWSKA-SWIATOWIAK Izabella","POL","Women","K-1 500M (Kayak Single)","Bronze"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","FISCHER Birgit","GER","Women","K-1 500M (Kayak Single)","Gold"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","KOBAN Rita","HUN","Women","K-1 500M (Kayak Single)","Silver"
1992,"Barcelona","Canoe / Kayak","Canoe / Kayak F","BIALKOWSKI Dariusz","POL","Men","K-2 1000M (Kayak Double)","Bronze"
