"year","city","sport","discipline","athlete","country","gender","event","medal"
1956,"Melbourne / Stockholm","Aquatics","Swimming","TEN ELSEN Eva-Maria","EUA","Women","200M Breaststroke","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","HAPPE-KREY Ursula","EUA","Women","200M Breaststroke","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","SZEKELY Eva","HUN","Women","200M Breaststroke","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","TUMPEK György","HUN","Men","200M Butterfly","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","YORZYK William Albert Jr.","USA","Men","200M Butterfly","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ISHIMOTO Takashi","JPN","Men","200M Butterfly","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","BREEN George Thomas","USA","Men","400M Freestyle","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ROSE Murray","AUS","Men","400M Freestyle","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","YAMANAKA Tsuyoshi","JPN","Men","400M Freestyle","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","RUUSKA Sylvia Eliina","USA","Women","400M Freestyle","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","CRAPP Lorraine Joyce","AUS","Women","400M Freestyle","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","FRASER Dawn","AUS","Women","400M Freestyle","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ABERNETHY Moira","RSA","Women","4X100M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","MYBURGH Jeanette Evelyn","RSA","Women","4X100M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","MYBURGH Natalie Ann","RSA","Women","4X100M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ROBERTS Susan Elizabeth","RSA","Women","4X100M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","CRAPP Lorraine Joyce","AUS","Women","4X100M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","FRASER Dawn","AUS","Women","4X100M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","LEECH Faith Yvonne","AUS","Women","4X100M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","MORGAN Sandra Anne","AUS","Women","4X100M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ALDERSON-ROSAZZA Joan Ann","USA","Women","4X100M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","MANN Shelley Isabel","USA","Women","4X100M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","RUUSKA Sylvia Eliina","USA","Women","4X100M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","SIMONS Nancy Joan","USA","Women","4X100M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","NIKITIN Boris","URS","Men","4X200M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","NIKOLAEV Gennadi","URS","Men","4X200M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","SOROKIN Vitali","URS","Men","4X200M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","STRUZHANOV Vladimir","URS","Men","4X200M Freestyle Relay","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Swimming","DEVITT John","AUS","Men","4X200M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","HENRICKS Jon Malcolm","AUS","Men","4X200M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","O'HALLORAN Kevin","AUS","Men","4X200M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","ROSE Murray","AUS","Men","4X200M Freestyle Relay","Gold"
1956,"Melbourne / Stockholm","Aquatics","Swimming","BREEN George Thomas","USA","Men","4X200M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","HANLEY Richard Dennis","USA","Men","4X200M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","KONNO Ford Hiroshi","USA","Men","4X200M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Swimming","WOOLSEY William Tripp","USA","Men","4X200M Freestyle Relay","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","AGEEV Viktor","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","BREUS Pyotr","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","GOIKHMAN Boris","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","GVAKHARIYA Nodar","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","KURENNOI Vyacheslav","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","MARKAROV Boris","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","MSHVENIERADZE Pyotr","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","PROKOPOV Valentin","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","RYZHAK Mikhail","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","SHLYAPIN Yuri","URS","Men","Water Polo","Bronze"
1956,"Melbourne / Stockholm","Aquatics","Water polo","BOLVARI Antal","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","BOROS Otto","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","GYARMATI Dezso","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","HEVESI Istvan","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","JENEI Laszlo","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","KANIZSA Tivadar","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","KARPATI György","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","MARKOVICS Kalman","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","MAYER Mihaly","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","SZIVOS Istvan","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","ZADOR Ervin","HUN","Men","Water Polo","Gold"
1956,"Melbourne / Stockholm","Aquatics","Water polo","CIPCI Ivo","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","FRANJKOVIC Tomislav","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","IVKOVIC Vladimir","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","JEZIC Zdravko","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","KACIC Horivoje","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","KOVACIC Zdravko","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","RADONIC Lovro","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Aquatics","Water polo","ZUZEJ Marjan","YUG","Men","Water Polo","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","LAWRENCE Allan","AUS","Men","10000M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","KUTS Vladimir","URS","Men","10000M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","KOVACS Jozsef","HUN","Men","10000M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","HOGAN Hector","AUS","Men","100M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","MORROW Robert Joseph","USA","Men","100M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","BAKER Walter Thane","USA","Men","100M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","MATHEWS-O'SHEA Marlene Judith","AUS","Women","100M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CUTHBERT Betty","AUS","Women","100M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","STUBNICK Christa","EUA","Women","100M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","SHANKLE Joel","USA","Men","110M Hurdles","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CALHOUN Lee","USA","Men","110M Hurdles","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","DAVIS Jack","USA","Men","110M Hurdles","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","LANDY John","AUS","Men","1500M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","DELANY Ronald Michael","IRL","Men","1500M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","RICHTZENHAIN Klaus","EUA","Men","1500M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","BAKER Walter Thane","USA","Men","200M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","MORROW Robert Joseph","USA","Men","200M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","STANFIELD Andrew William","USA","Men","200M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","MATHEWS-O'SHEA Marlene Judith","AUS","Women","200M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CUTHBERT Betty","AUS","Women","200M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","STUBNICK Christa","EUA","Women","200M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","JUNK Bruno","URS","Men","20KM Walk","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","SPIRIN Leonid","URS","Men","20KM Walk","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MIKENAS Antanas","URS","Men","20KM Walk","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","LARSEN Ernst","NOR","Men","3000M Steeplechase","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","BRASHER Christopher William","GBR","Men","3000M Steeplechase","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","ROZSNYOI Sandor","HUN","Men","3000M Steeplechase","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","HELLSTEN Voitto Valdemar","FIN","Men","400M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","IGNATYEV Ardalion","URS","Men","400M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","JENKINS Charles Lamont","USA","Men","400M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","HAAS Karl-Friedrich","EUA","Men","400M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","CULBREATH Joshua","USA","Men","400M Hurdles","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","DAVIS Glenn Ashby","USA","Men","400M Hurdles","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","SOUTHERN Silas Edward","USA","Men","400M Hurdles","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","FÜTTERER Heinz","EUA","Men","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","GERMAR Manfred","EUA","Men","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","KNÖRZER Lothar","EUA","Men","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","POHL Leonard (Leo)","EUA","Men","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","BAKER Walter Thane","USA","Men","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","KING Leamon","USA","Men","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MORROW Robert Joseph","USA","Men","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MURCHISON Ira James","USA","Men","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","BARTENEV Leonid","URS","Men","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KONOVALOV Yuri","URS","Men","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","SUKHAREV Vladimir","URS","Men","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","TOKAREV Boris","URS","Men","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","DANIELS Isabelle Francis","USA","Women","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","FAGGS Mae Heriwentha","USA","Women","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","MATTHEWS Margaret Rejean","USA","Women","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","RUDOLPH Wilma","USA","Women","4X100M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CROOKER-FLEMING Norma Wilson","AUS","Women","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","CUTHBERT Betty","AUS","Women","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MELLOR-WENHAM Fluer Northey","AUS","Women","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","STRICKLAND-DE LA HUNTY Shirley","AUS","Women","4X100M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","ARMITAGE Heather Joy","GBR","Women","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","FOULDS-PAUL June Florence","GBR","Women","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","PASHLEY Anne","GBR","Women","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","SCRIVENS Jean Eileen","GBR","Women","4X100M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","HIGGINS Francis Peter","GBR","Men","4X400M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","JOHNSON Derek James Neville","GBR","Men","4X400M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","SALISBURY John Edward","GBR","Men","4X400M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","WHEELER Michael Keith Valentine","GBR","Men","4X400M Relay","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","COURTNEY Thomas William","USA","Men","4X400M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","JENKINS Charles Lamont","USA","Men","4X400M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","JONES Louis Woodard III","USA","Men","4X400M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MASHBURN Jesse William","USA","Men","4X400M Relay","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","GIPSON Graham Chater","AUS","Men","4X400M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","GOSPER Richard Kevan","AUS","Men","4X400M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","GREGORY Leonard Stuart","AUS","Men","4X400M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","LEAN David Francis","AUS","Men","4X400M Relay","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","IBBOTSON George Derek","GBR","Men","5000M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","KUTS Vladimir","URS","Men","5000M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","PIRIE Douglas A.Gordon","GBR","Men","5000M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","LJUNGGREN John Artur","SWE","Men","50KM Walk","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","READ Norman Richard","NZL","Men","50KM Walk","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","MASKINSKOV Yevgeni","URS","Men","50KM Walk","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","BOYSEN Audun","NOR","Men","800M","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","COURTNEY Thomas William","USA","Men","800M","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","JOHNSON Derek James Neville","GBR","Men","800M","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","THROWER-AUSTIN Norma Claire","AUS","Women","80M Hurdles","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","STRICKLAND-DE LA HUNTY Shirley","AUS","Women","80M Hurdles","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","KÖHLER-BIRKEMEYER Gisela","EUA","Women","80M Hurdles","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KUZNETSOV Vasili","URS","Men","Decathlon","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CAMPBELL Milton Gray","USA","Men","Decathlon","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","JOHNSON Rafer Lewis","USA","Men","Decathlon","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KOCH Desmond Dalworth","USA","Men","Discus Throw","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","OERTER Alfred","USA","Men","Discus Throw","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","GORDIEN Fortune Edward","USA","Men","Discus Throw","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","ROMASHKOVA-PONOMAREVA Nina","URS","Women","Discus Throw","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","FIKOTOVA-CONNOLLY Olga","TCH","Women","Discus Throw","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","BEGLYAKOVA Irina","URS","Women","Discus Throw","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","SAMOTSVETOV Anatoli","URS","Men","Hammer Throw","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","CONNOLLY Harold Vincent","USA","Men","Hammer Throw","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","KRIVONOSOV Mikhail","URS","Men","Hammer Throw","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KASHKAROV Igor","URS","Men","High Jump","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","DUMAS Charles Everett","USA","Men","High Jump","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","PORTER Charles Michael","AUS","Men","High Jump","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","MCDANIEL Mildred Louise","USA","Women","High Jump","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","HOPKINS Thelma Elizabeth","GBR","Women","High Jump","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","PISSAREVA Mariya","URS","Women","High Jump","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","TSYBULENKO Viktor","URS","Men","Javelin Throw","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","DANIELSEN Egil","NOR","Men","Javelin Throw","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","SIDLO Janusz","POL","Men","Javelin Throw","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KONYAEVA Nadezhda","URS","Women","Javelin Throw","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","YAUNZEME Inese","URS","Women","Javelin Throw","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","AHRENS Marlene","CHI","Women","Javelin Throw","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","VALKAMA Jorma Rainer","FIN","Men","Long Jump","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","BELL Gregory Curtis","USA","Men","Long Jump","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","BENNETT John Dale","USA","Men","Long Jump","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KHNYKINA-DVALISHVILI Nadezhda","URS","Women","Long Jump","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","DUNSKA-KRZESINSKA Elzbieta","POL","Women","Long Jump","Gold"
1956,"Melbourne / Stockholm","Athletics","Athletics","WHITE Willie B.","USA","Women","Long Jump","Silver"
1956,"Melbourne / Stockholm","Athletics","Athletics","KARVONEN Veikko Leo","FIN","Men","Marathon","Bronze"
1956,"Melbourne / Stockholm","Athletics","Athletics","MIMOUN Alain","FRA","Men","Marathon","Gold"
