"year","city","sport","discipline","athlete","country","gender","event","medal"
1972,"Munich","Gymnastics","Artistic G.","KATO Sawao","JPN","Men","Horizontal Bar","Silver"
1972,"Munich","Gymnastics","Artistic G.","NAKAYAMA Akinori","JPN","Men","Individual All-Round","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KATO Sawao","JPN","Men","Individual All-Round","Gold"
1972,"Munich","Gymnastics","Artistic G.","KENMOTSU Eizo","JPN","Men","Individual All-Round","Silver"
1972,"Munich","Gymnastics","Artistic G.","LAZAKOVICH Tamara","URS","Women","Individual All-Round","Bronze"
1972,"Munich","Gymnastics","Artistic G.","TURISCHEVA Lyudmila","URS","Women","Individual All-Round","Gold"
1972,"Munich","Gymnastics","Artistic G.","JANZ Karin","GDR","Women","Individual All-Round","Silver"
1972,"Munich","Gymnastics","Artistic G.","KENMOTSU Eizo","JPN","Men","Parallel Bars","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KATO Sawao","JPN","Men","Parallel Bars","Gold"
1972,"Munich","Gymnastics","Artistic G.","KASAMATSU Shigeru","JPN","Men","Parallel Bars","Silver"
1972,"Munich","Gymnastics","Artistic G.","KENMOTSU Eizo","JPN","Men","Pommel Horse","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KLIMENKO Viktor","URS","Men","Pommel Horse","Gold"
1972,"Munich","Gymnastics","Artistic G.","KATO Sawao","JPN","Men","Pommel Horse","Silver"
1972,"Munich","Gymnastics","Artistic G.","TSUKAHARA Mitsuo","JPN","Men","Rings","Bronze"
1972,"Munich","Gymnastics","Artistic G.","NAKAYAMA Akinori","JPN","Men","Rings","Gold"
1972,"Munich","Gymnastics","Artistic G.","VORONIN Mikhail","URS","Men","Rings","Silver"
1972,"Munich","Gymnastics","Artistic G.","BREHME Matthias","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KLOTZ Wolfgang","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KÖSTE Klaus","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","PAEKE Jürgen","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","RYCHLY Reinhard","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","THÜNE Wolfgang","GDR","Men","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KASAMATSU Shigeru","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","KATO Sawao","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","KENMOTSU Eizo","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","NAKAYAMA Akinori","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","OKAMURA Teruichi","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","TSUKAHARA Mitsuo","JPN","Men","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","ANDRIANOV Nikolay","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","KLIMENKO Viktor","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","MALEEV Aleksandr","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","MIKAELIAN Edvard","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","SHUKIN Vladimir","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","VORONIN Mikhail","URS","Men","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","BEKESI Ilona","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","CSASZAR Monika","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KELEMEN Marta","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KERY Aniko","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","MEDVECZKY Krisztina","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","NAGY Zsuzsa","HUN","Women","Team Competition","Bronze"
1972,"Munich","Gymnastics","Artistic G.","BURDA Lyubov","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","KORBUT Olga","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","KOSHEL Antonina","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","LAZAKOVICH Tamara","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","SAADI Elvira","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","TURISCHEVA Lyudmila","URS","Women","Team Competition","Gold"
1972,"Munich","Gymnastics","Artistic G.","ABEL Irene","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","HELLMANN Angelika","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","JANZ Karin","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","SCHMEISSER Richarda","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","SCHMITT Christine","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","ZUCHOLD Erika","GDR","Women","Team Competition","Silver"
1972,"Munich","Gymnastics","Artistic G.","JANZ Karin","GDR","Women","Uneven Bars","Gold"
1972,"Munich","Gymnastics","Artistic G.","KORBUT Olga","URS","Women","Uneven Bars","Silver"
1972,"Munich","Gymnastics","Artistic G.","ZUCHOLD Erika","GDR","Women","Uneven Bars","Silver"
1972,"Munich","Gymnastics","Artistic G.","ANDRIANOV Nikolay","URS","Men","Vault","Bronze"
1972,"Munich","Gymnastics","Artistic G.","KÖSTE Klaus","GDR","Men","Vault","Gold"
1972,"Munich","Gymnastics","Artistic G.","KLIMENKO Viktor","URS","Men","Vault","Silver"
1972,"Munich","Gymnastics","Artistic G.","TURISCHEVA Lyudmila","URS","Women","Vault","Bronze"
1972,"Munich","Gymnastics","Artistic G.","JANZ Karin","GDR","Women","Vault","Gold"
1972,"Munich","Gymnastics","Artistic G.","ZUCHOLD Erika","GDR","Women","Vault","Silver"
1972,"Munich","Handball","Handball","BIRTALAN Stefan","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","COSMA Adrian","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","DINCA Alexandru","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","GATU Cristian","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","GRUIA Gheorghe","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","GUNES Roland","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","KICSID Gabriel","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","LICU Ghita","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","MARIN Daniel","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","PENU Cornel","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","SAMUNGI Valentin","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","SOBEL Simion","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","STOCKL Werner","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","TUDOSIE Constantin","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","VOINEA Radu","ROU","Men","Handball","Bronze"
1972,"Munich","Handball","Handball","ARSLANAGIC Abaz","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","FAJFRIC Petar","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","HORVAT Hrvoje","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","KARALIC Milorad","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","LAVRNIC Djoko","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","LAZAREVIC Milan","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","MILJAK Zdravko","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","MISKOVIC Slobodan","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","POKRAJAC Branislav","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","POPOVIC Nebojsa","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","PRIBANIC Miroslav","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","VIDOVIC Albin","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","ZIVKOVIC Zoran","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","ZORKO Zdenko","YUG","Men","Handball","Gold"
1972,"Munich","Handball","Handball","BENES Ladislav","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","BRUNA Frantisek","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","HABR Vladimir","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","JARY Vladimir","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","KAVAN Jiri","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","KLIMCICK Arnost","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","KONENCNY Jaroslav","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","KRALIK Frantisek","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","KREPINDL Jindrich","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","LAFKO Vincent","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","LUKOSIK Andrej","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","MIKES Pavel","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","POSPISIL Petr","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","SATRAPA Ivan","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","SKARA Zdenek","TCH","Men","Handball","Silver"
1972,"Munich","Handball","Handball","SKARVAN Jaroslav","TCH","Men","Handball","Silver"
1972,"Munich","Hockey","Hockey","BILLIMOGAPUTTASWAMY Govind","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","CHARLES Cornelius","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","FREDERICK Manuel","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","KINDO Michael","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","KUMAR Ashok","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","MOLLERAPOOVAYYA Ganesh","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","PERUMAL Krishnanurthy","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Ajitpal","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Harbinder","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Harcharan","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Harmik","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Kulwant","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Mukhbain","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","SINGH Virinder","IND","Men","Hockey","Bronze"
1972,"Munich","Hockey","Hockey","BAUMGART Wolfgang","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","DROSE Horst","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","FREISE Dieter","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KAESSMANN Werner","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KELLER Carsten","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KITTSTEIN Detlef","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KLAES Ulrich","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KRAUS Peter","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","KRAUSE Michael","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","PETER Michael","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","ROTT Wolfgang","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","SCHMIDT Fritz","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","SEIFERT Rainer","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","STRODTER Wolfgang","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","SUHL Eckard","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","THELEN Eduard","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","TRUMP Peter","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","VOS Ulrich","FRG","Men","Hockey","Gold"
1972,"Munich","Hockey","Hockey","ABDUL Rashid III","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","AKHTAR Rasool","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","AKHTAR Ul Islam","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","BUTT Jahangir Ahmad","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","FAZAL Ur Rehman","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","ISLAH Ud Din","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","MALIK Muhammad Azam","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","MUHAMMAD Shahnaz","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","MUNAWAR Uz-Zaman","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","RIAZ Ahmad","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","SAEED Anwar","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","SHERWANI Saleem","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","SYED Iftikar Ahmed","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","SYED Mudassar Ashgar","PAK","Men","Hockey","Silver"
1972,"Munich","Hockey","Hockey","ZAHID Muhammad","PAK","Men","Hockey","Silver"
1972,"Munich","Judo","Judo","KIM Yong Ik","PRK","Men","- 63KG (Lightweight)","Bronze"
1972,"Munich","Judo","Judo","MOUNIER Jean-Jacques","FRA","Men","- 63KG (Lightweight)","Bronze"
1972,"Munich","Judo","Judo","KAWAGUCHI Takao","JPN","Men","- 63KG (Lightweight)","Gold"
1972,"Munich","Judo","Judo","NISHIMURA Motoki","JPN","Men","+ 93KG (Heavyweight)","Bronze"
1972,"Munich","Judo","Judo","ONASHVILI Givi","URS","Men","+ 93KG (Heavyweight)","Bronze"
1972,"Munich","Judo","Judo","RUSKA Willem","NED","Men","+ 93KG (Heavyweight)","Gold"
1972,"Munich","Judo","Judo","GLAHN Klaus","FRG","Men","+ 93KG (Heavyweight)","Silver"
1972,"Munich","Judo","Judo","HÖTGER Dietmar","GDR","Men","63 - 70KG (Half-Middleweight)","Bronze"
1972,"Munich","Judo","Judo","NOVIKOV Anatoli","URS","Men","63 - 70KG (Half-Middleweight)","Bronze"
1972,"Munich","Judo","Judo","NOMURA Toyokazu","JPN","Men","63 - 70KG (Half-Middleweight)","Gold"
1972,"Munich","Judo","Judo","ZAJKOWSKI Antoni","POL","Men","63 - 70KG (Half-Middleweight)","Silver"
1972,"Munich","Judo","Judo","COCHE Jean-Paul","FRA","Men","70 - 80KG (Middleweight)","Bronze"
1972,"Munich","Judo","Judo","JACKS Brian Albert Thomas","GBR","Men","70 - 80KG (Middleweight)","Bronze"
1972,"Munich","Judo","Judo","SEKINE Shinobu","JPN","Men","70 - 80KG (Middleweight)","Gold"
1972,"Munich","Judo","Judo","OH Seung-Lip","KOR","Men","70 - 80KG (Middleweight)","Silver"
1972,"Munich","Judo","Judo","BARTH Paul","FRG","Men","80 - 93KG (Half-Heavyweight)","Bronze"
1972,"Munich","Judo","Judo","ISHII Chiaki","BRA","Men","80 - 93KG (Half-Heavyweight)","Bronze"
1972,"Munich","Judo","Judo","CHOCHOSHVILI Shota","URS","Men","80 - 93KG (Half-Heavyweight)","Gold"
1972,"Munich","Judo","Judo","STARBROOK David Colin","GBR","Men","80 - 93KG (Half-Heavyweight)","Silver"
1972,"Munich","Judo","Judo","BRONDANI Jean-Claude","FRA","Men","Open Category","Bronze"
1972,"Munich","Judo","Judo","PARISI Angelo","GBR","Men","Open Category","Bronze"
1972,"Munich","Judo","Judo","RUSKA Willem","NED","Men","Open Category","Gold"
1972,"Munich","Judo","Judo","KUZNETSOV Vitali","URS","Men","Open Category","Silver"
1972,"Munich","Modern Pentathlon","Modern Pentath.","LEDNEV Pavel","URS","Men","Individual Competition","Bronze"
1972,"Munich","Modern Pentathlon","Modern Pentath.","BALCZO Andras","HUN","Men","Individual Competition","Gold"
1972,"Munich","Modern Pentathlon","Modern Pentath.","ONISHENKO Boris","URS","Men","Individual Competition","Silver"
1972,"Munich","Modern Pentathlon","Modern Pentath.","HURME Risto","FIN","Men","Team Competition","Bronze"
1972,"Munich","Modern Pentathlon","Modern Pentath.","KETELÄ Martti Einari","FIN","Men","Team Competition","Bronze"
1972,"Munich","Modern Pentathlon","Modern Pentath.","SALMINEN Veikko","FIN","Men","Team Competition","Bronze"
1972,"Munich","Modern Pentathlon","Modern Pentath.","LEDNEV Pavel","URS","Men","Team Competition","Gold"
1972,"Munich","Modern Pentathlon","Modern Pentath.","ONISHENKO Boris","URS","Men","Team Competition","Gold"
1972,"Munich","Modern Pentathlon","Modern Pentath.","SHMELEV Vladimir","URS","Men","Team Competition","Gold"
1972,"Munich","Modern Pentathlon","Modern Pentath.","BAKO Pal","HUN","Men","Team Competition","Silver"
1972,"Munich","Modern Pentathlon","Modern Pentath.","BALCZO Andras","HUN","Men","Team Competition","Silver"
1972,"Munich","Modern Pentathlon","Modern Pentath.","VILLANYI Zsigmond","HUN","Men","Team Competition","Silver"
1972,"Munich","Rowing","Rowing","LUYNENBURG Roelof Johan","NED","Men","Coxless Pair (2-)","Bronze"
1972,"Munich","Rowing","Rowing","STOKVIS Rudolf (Ruud)","NED","Men","Coxless Pair (2-)","Bronze"
1972,"Munich","Rowing","Rowing","BRIETZKE Siegfried","GDR","Men","Coxless Pair (2-)","Gold"
1972,"Munich","Rowing","Rowing","MAGER Wolfgang","GDR","Men","Coxless Pair (2-)","Gold"
1972,"Munich","Rowing","Rowing","BACHMANN Alfred","SUI","Men","Coxless Pair (2-)","Silver"
1972,"Munich","Rowing","Rowing","FISCHER Heinrich","SUI","Men","Coxless Pair (2-)","Silver"
1972,"Munich","Rowing","Rowing","BÖHMER Joachim","GDR","Men","Double Sculls (2X)","Bronze"
1972,"Munich","Rowing","Rowing","SCHMIED Hans-Ulrich","GDR","Men","Double Sculls (2X)","Bronze"
1972,"Munich","Rowing","Rowing","KORSHIKOV Gennadi","URS","Men","Double Sculls (2X)","Gold"
1972,"Munich","Rowing","Rowing","TIMOSHININ Aleksandr","URS","Men","Double Sculls (2X)","Gold"
1972,"Munich","Rowing","Rowing","HANSEN Frank","NOR","Men","Double Sculls (2X)","Silver"
1972,"Munich","Rowing","Rowing","THÖGERSEN Svein Th.","NOR","Men","Double Sculls (2X)","Silver"
1972,"Munich","Rowing","Rowing","BORZYM Hans-Joachim","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","DIMKE Harold","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","LANDVOIGT Bernd","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","LANDVOIGT Jörg","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","MEDEROW Heinrich","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","SCHMORDE Manfred","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","SCHNEIDER Manfred","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","SCHREIBER Hartmut","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","SCHWARZ Dietmar","GDR","Men","Eight With Coxswain (8+)","Bronze"
1972,"Munich","Rowing","Rowing","COKER Trevor","NZL","Men","Eight With Coxswain (8+)","Gold"
1972,"Munich","Rowing","Rowing","DICKIE Simon Charles","NZL","Men","Eight With Coxswain (8+)","Gold"
