"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
3392,126,1,3804,7.99,"2005-07-06T15:08:08.000Z"
3393,126,1,4691,0.99,"2005-07-08T11:04:53.000Z"
3394,126,2,4730,2.99,"2005-07-08T12:59:49.000Z"
3395,126,2,5137,0.99,"2005-07-09T08:00:34.000Z"
3396,126,1,5865,0.99,"2005-07-10T18:31:05.000Z"
3397,126,1,6747,0.99,"2005-07-12T14:33:21.000Z"
3398,126,2,6755,6.99,"2005-07-12T15:07:49.000Z"
3399,126,1,7962,0.99,"2005-07-28T13:48:09.000Z"
3400,126,1,8091,2.99,"2005-07-28T18:27:29.000Z"
3401,126,1,9492,6.99,"2005-07-30T23:52:21.000Z"
3402,126,2,10032,4.99,"2005-07-31T18:41:55.000Z"
3403,126,1,11196,9.99,"2005-08-02T11:42:40.000Z"
3404,126,2,11613,4.99,"2005-08-17T03:50:33.000Z"
3405,126,1,11779,3.99,"2005-08-17T10:31:58.000Z"
3406,126,1,11801,0.99,"2005-08-17T11:30:11.000Z"
3407,126,2,12991,2.99,"2005-08-19T07:21:24.000Z"
3408,126,2,13015,7.99,"2005-08-19T07:56:51.000Z"
3409,126,2,13177,0.99,"2005-08-19T13:56:58.000Z"
3410,126,2,14477,2.99,"2005-08-21T13:32:38.000Z"
3411,126,2,14577,2.99,"2005-08-21T16:52:29.000Z"
3412,126,2,15741,4.99,"2005-08-23T12:10:54.000Z"
3413,126,1,16007,7.99,"2005-08-23T21:02:43.000Z"
3414,127,1,452,0.99,"2005-05-27T19:30:33.000Z"
3415,127,1,708,0.99,"2005-05-29T03:23:47.000Z"
3416,127,1,1293,4.99,"2005-06-15T09:06:24.000Z"
3417,127,2,1803,2.99,"2005-06-16T20:32:47.000Z"
3418,127,2,2412,3.99,"2005-06-18T16:58:58.000Z"
3419,127,1,4652,5.99,"2005-07-08T09:47:51.000Z"
3420,127,2,4811,5.99,"2005-07-08T17:04:24.000Z"
3421,127,2,5499,2.99,"2005-07-10T00:27:45.000Z"
3422,127,2,5983,2.99,"2005-07-11T00:34:11.000Z"
3423,127,1,7912,4.99,"2005-07-28T11:46:58.000Z"
3424,127,2,8209,6.99,"2005-07-28T23:29:28.000Z"
3425,127,1,9859,6.99,"2005-07-31T13:02:55.000Z"
3426,127,1,10197,2.99,"2005-08-01T00:35:25.000Z"
3427,127,1,10787,10.99,"2005-08-01T21:35:01.000Z"
3428,127,1,10973,7.99,"2005-08-02T04:09:42.000Z"
3429,127,1,11235,0.99,"2005-08-02T13:13:21.000Z"
3430,127,2,12060,4.99,"2005-08-17T21:11:57.000Z"
3431,127,2,12820,2.99,"2005-08-19T01:05:08.000Z"
3432,127,2,13043,4.99,"2005-08-19T09:07:13.000Z"
3433,127,1,13091,2.99,"2005-08-19T10:40:10.000Z"
3434,127,2,14030,2.99,"2005-08-20T21:23:54.000Z"
3435,127,1,14189,2.99,"2005-08-21T03:32:17.000Z"
3436,127,1,15463,5.99,"2005-08-23T01:15:07.000Z"
3437,127,2,15736,5.99,"2005-08-23T11:40:30.000Z"
3438,128,2,888,5.99,"2005-05-30T07:13:14.000Z"
3439,128,2,1131,2.99,"2005-05-31T18:44:19.000Z"
3440,128,2,2519,7.99,"2005-06-19T00:19:21.000Z"
3441,128,1,2565,0.99,"2005-06-19T03:44:03.000Z"
3442,128,1,3751,0.99,"2005-07-06T12:23:41.000Z"
3443,128,2,3995,5.99,"2005-07-06T23:43:03.000Z"
3444,128,1,5270,2.99,"2005-07-09T14:23:46.000Z"
3445,128,1,5647,4.99,"2005-07-10T07:08:40.000Z"
3446,128,2,5997,4.99,"2005-07-11T01:19:50.000Z"
3447,128,2,6186,2.99,"2005-07-11T11:26:41.000Z"
3448,128,2,6481,6.99,"2005-07-12T01:50:15.000Z"
3449,128,2,6687,2.99,"2005-07-12T12:19:23.000Z"
3450,128,2,7582,4.99,"2005-07-27T23:15:14.000Z"
3451,128,2,8415,2.99,"2005-07-29T06:52:27.000Z"
3452,128,2,9215,5.99,"2005-07-30T13:11:11.000Z"
3453,128,2,9234,2.99,"2005-07-30T13:45:54.000Z"
3454,128,1,9433,5.99,"2005-07-30T21:28:17.000Z"
3455,128,2,9858,2.99,"2005-07-31T13:02:07.000Z"
3456,128,1,9952,3.99,"2005-07-31T15:52:37.000Z"
3457,128,1,10011,2.99,"2005-07-31T18:02:41.000Z"
3458,128,1,10394,2.99,"2005-08-01T06:58:17.000Z"
3459,128,2,12731,2.99,"2005-08-18T21:55:38.000Z"
3460,128,2,12843,2.99,"2005-08-19T01:58:54.000Z"
3461,128,2,12910,0.99,"2005-08-19T04:23:13.000Z"
3462,128,2,13027,0.99,"2005-08-19T08:25:16.000Z"
3463,128,2,13181,5.99,"2005-08-19T14:00:56.000Z"
3464,128,1,13509,0.99,"2005-08-20T02:14:16.000Z"
3465,128,2,13964,2.99,"2005-08-20T18:24:26.000Z"
3466,128,2,14157,0.99,"2005-08-21T02:43:15.000Z"
3467,128,1,14925,8.99,"2005-08-22T05:16:16.000Z"
3468,128,1,15220,3.99,"2005-08-22T17:02:23.000Z"
3469,128,1,15835,8.99,"2005-08-23T15:25:27.000Z"
3470,129,2,1732,0.99,"2005-06-16T15:34:41.000Z"
3471,129,1,2727,3.99,"2005-06-19T15:02:39.000Z"
3472,129,2,2768,0.99,"2005-06-19T17:46:52.000Z"
3473,129,2,2795,4.99,"2005-06-19T18:58:53.000Z"
3474,129,1,3183,4.99,"2005-06-20T22:55:55.000Z"
3475,129,1,3219,3.99,"2005-06-21T01:43:26.000Z"
3476,129,1,3689,0.99,"2005-07-06T09:43:01.000Z"
3477,129,2,3900,4.99,"2005-07-06T19:21:28.000Z"
3478,129,2,3936,0.99,"2005-07-06T21:15:03.000Z"
3479,129,2,4256,2.99,"2005-07-07T14:14:36.000Z"
3480,129,1,4602,0.99,"2005-07-08T06:52:40.000Z"
3481,129,1,4896,2.99,"2005-07-08T20:23:15.000Z"
3482,129,1,4996,0.99,"2005-07-09T00:59:46.000Z"
3483,129,1,5127,0.99,"2005-07-09T07:25:47.000Z"
3484,129,2,5350,4.99,"2005-07-09T17:39:30.000Z"
3485,129,1,8339,4.99,"2005-07-29T04:41:13.000Z"
3486,129,1,8345,2.99,"2005-07-29T04:47:37.000Z"
3487,129,2,9823,4.99,"2005-07-31T11:49:00.000Z"
3488,129,1,9983,7.99,"2005-07-31T17:09:36.000Z"
3489,129,1,10024,7.99,"2005-07-31T18:26:36.000Z"
3490,129,2,10167,5.99,"2005-07-31T23:24:31.000Z"
3491,129,2,10395,2.99,"2005-08-01T07:08:22.000Z"
3492,129,1,10468,0.99,"2005-08-01T09:48:29.000Z"
3493,129,1,10483,2.99,"2005-08-01T10:19:45.000Z"
3494,129,2,10550,2.99,"2005-08-01T12:46:52.000Z"
3495,129,2,10816,4.99,"2005-08-01T22:48:57.000Z"
3496,129,2,12612,3.99,"2005-08-18T17:10:05.000Z"
3497,129,2,12728,4.99,"2005-08-18T21:47:48.000Z"
3498,129,2,13653,10.99,"2005-08-20T07:54:54.000Z"
3499,129,1,13915,4.99,"2005-08-20T16:42:53.000Z"
3500,129,1,13919,4.99,"2005-08-20T16:47:34.000Z"
3501,129,1,13961,0.99,"2005-08-20T18:16:34.000Z"
3502,129,1,14353,0.99,"2005-08-21T09:07:50.000Z"
3503,129,2,14968,1.99,"2005-08-22T06:46:59.000Z"
3504,130,1,1,2.99,"2005-05-24T22:53:30.000Z"
3505,130,1,746,2.99,"2005-05-29T09:25:10.000Z"
3506,130,1,1630,2.99,"2005-06-16T07:55:01.000Z"
3507,130,2,1864,2.99,"2005-06-17T01:39:47.000Z"
3508,130,2,2163,2.99,"2005-06-17T23:46:16.000Z"
3509,130,2,2292,2.99,"2005-06-18T07:37:48.000Z"
3510,130,1,2535,2.99,"2005-06-19T01:39:04.000Z"
3511,130,1,2982,6.99,"2005-06-20T08:38:29.000Z"
3512,130,2,4339,4.99,"2005-07-07T18:41:42.000Z"
3513,130,2,4485,4.99,"2005-07-08T01:07:54.000Z"
3514,130,1,6353,3.99,"2005-07-11T20:48:56.000Z"
3515,130,1,7181,4.99,"2005-07-27T08:14:34.000Z"
3516,130,1,7728,0.99,"2005-07-28T04:56:33.000Z"
3517,130,1,9452,0.99,"2005-07-30T22:19:16.000Z"
3518,130,2,9637,4.99,"2005-07-31T05:18:54.000Z"
3519,130,2,9724,5.99,"2005-07-31T08:33:08.000Z"
3520,130,2,10568,2.99,"2005-08-01T13:17:28.000Z"
3521,130,2,10645,5.99,"2005-08-01T15:52:01.000Z"
3522,130,1,11811,2.99,"2005-08-17T11:59:18.000Z"
3523,130,1,12094,2.99,"2005-08-17T22:31:04.000Z"
3524,130,1,12777,6.99,"2005-08-18T23:39:22.000Z"
3525,130,2,14111,0.99,"2005-08-21T00:59:01.000Z"
3526,130,2,15574,5.99,"2005-08-23T05:29:32.000Z"
3527,130,1,15777,4.99,"2005-08-23T13:29:08.000Z"
3528,131,2,55,2.99,"2005-05-25T08:26:13.000Z"
3529,131,1,83,4.99,"2005-05-25T12:30:15.000Z"
3530,131,2,944,7.99,"2005-05-30T15:26:24.000Z"
3531,131,1,1646,9.99,"2005-06-16T09:12:53.000Z"
3532,131,2,1768,4.99,"2005-06-16T18:02:06.000Z"
3533,131,1,3515,2.99,"2005-07-06T00:48:55.000Z"
3534,131,1,5233,4.99,"2005-07-09T12:44:26.000Z"
3535,131,1,5395,4.99,"2005-07-09T19:42:37.000Z"
3536,131,1,5610,2.99,"2005-07-10T05:09:52.000Z"
3537,131,2,5726,2.99,"2005-07-10T11:22:08.000Z"
3538,131,1,5874,3.99,"2005-07-10T19:02:51.000Z"
3539,131,1,7557,2.99,"2005-07-27T22:18:19.000Z"
3540,131,2,8071,0.99,"2005-07-28T17:27:48.000Z"
3541,131,1,8267,6.99,"2005-07-29T01:21:02.000Z"
3542,131,1,8570,8.99,"2005-07-29T11:40:08.000Z"
3543,131,1,9323,3.99,"2005-07-30T17:21:44.000Z"
3544,131,1,10179,2.99,"2005-07-31T23:49:54.000Z"
3545,131,1,10459,4.99,"2005-08-01T09:20:09.000Z"
3546,131,1,10861,1.99,"2005-08-02T00:12:46.000Z"
3547,131,2,11971,0.99,"2005-08-17T17:53:42.000Z"
3548,131,1,11973,2.99,"2005-08-17T17:55:58.000Z"
3549,131,1,12216,0.99,"2005-08-18T02:37:07.000Z"
3550,131,2,12263,0.99,"2005-08-18T04:16:18.000Z"
3551,131,1,12372,9.99,"2005-08-18T08:04:35.000Z"
3552,131,2,13050,6.99,"2005-08-19T09:31:23.000Z"
3553,131,2,13346,7.99,"2005-08-19T20:28:21.000Z"
3554,131,2,13353,2.99,"2005-08-19T20:53:43.000Z"
3555,131,1,13407,0.99,"2005-08-19T22:26:26.000Z"
3556,131,2,15659,2.99,"2005-08-23T08:48:43.000Z"
3557,131,1,16042,2.99,"2005-08-23T22:20:40.000Z"
3558,132,1,1843,0.99,"2005-06-16T23:53:42.000Z"
3559,132,1,2208,4.99,"2005-06-18T02:22:07.000Z"
3560,132,1,2384,0.99,"2005-06-18T15:18:49.000Z"
3561,132,2,2608,2.99,"2005-06-19T07:10:36.000Z"
3562,132,2,2924,4.99,"2005-06-20T04:20:14.000Z"
3563,132,1,3121,4.99,"2005-06-20T18:23:30.000Z"
3564,132,1,3706,0.99,"2005-07-06T10:18:01.000Z"
3565,132,2,3825,2.99,"2005-07-06T15:50:03.000Z"
3566,132,1,4168,4.99,"2005-07-07T09:37:24.000Z"
3567,132,1,4534,4.99,"2005-07-08T03:36:55.000Z"
3568,132,1,4557,5.99,"2005-07-08T04:49:15.000Z"
3569,132,2,4903,0.99,"2005-07-08T20:50:05.000Z"
3570,132,1,5391,2.99,"2005-07-09T19:28:34.000Z"
3571,132,2,5684,5.99,"2005-07-10T08:59:03.000Z"
3572,132,1,5703,0.99,"2005-07-10T10:04:15.000Z"
3573,132,2,5715,1.99,"2005-07-10T10:48:03.000Z"
3574,132,1,6239,6.99,"2005-07-11T14:20:48.000Z"
3575,132,1,6978,1.99,"2005-07-27T00:47:40.000Z"
3576,132,2,7432,0.99,"2005-07-27T17:31:40.000Z"
3577,132,1,7631,1.99,"2005-07-28T01:01:15.000Z"
3578,132,2,10243,4.99,"2005-08-01T02:18:46.000Z"
3579,132,1,10400,6.99,"2005-08-01T07:18:24.000Z"
3580,132,2,10619,3.99,"2005-08-01T15:07:04.000Z"
3581,132,1,10638,6.99,"2005-08-01T15:44:20.000Z"
3582,132,2,11140,0.99,"2005-08-02T09:27:45.000Z"
3583,132,2,11812,0.99,"2005-08-17T12:00:54.000Z"
3584,132,2,12133,0.99,"2005-08-17T23:47:16.000Z"
3585,132,1,15874,4.99,"2005-08-23T16:30:55.000Z"
3586,133,1,275,6.99,"2005-05-26T17:09:53.000Z"
3587,133,2,447,2.99,"2005-05-27T18:57:02.000Z"
3588,133,2,1522,3.99,"2005-06-16T00:17:39.000Z"
3589,133,2,2665,7.99,"2005-06-19T11:12:35.000Z"
3590,133,1,3006,0.99,"2005-06-20T10:10:29.000Z"
3591,133,2,3365,0.99,"2005-06-21T12:55:48.000Z"
3592,133,2,4506,6.99,"2005-07-08T02:22:18.000Z"
3593,133,2,4566,2.99,"2005-07-08T05:18:50.000Z"
3594,133,1,4681,6.99,"2005-07-08T10:36:03.000Z"
3595,133,2,4829,2.99,"2005-07-08T17:54:18.000Z"
3596,133,2,5063,2.99,"2005-07-09T04:37:31.000Z"
3597,133,1,6157,4.99,"2005-07-11T09:48:16.000Z"
3598,133,1,6609,3.99,"2005-07-12T08:19:41.000Z"
3599,133,1,7177,2.99,"2005-07-27T08:07:39.000Z"
3600,133,1,7400,0.99,"2005-07-27T16:16:37.000Z"
3601,133,2,8389,6.99,"2005-07-29T05:50:09.000Z"
3602,133,2,9139,2.99,"2005-07-30T10:11:52.000Z"
3603,133,1,9175,0.99,"2005-07-30T11:47:48.000Z"
3604,133,2,9671,0.99,"2005-07-31T06:33:41.000Z"
3605,133,1,10665,0.99,"2005-08-01T16:56:17.000Z"
3606,133,1,12419,4.99,"2005-08-18T10:01:48.000Z"
3607,133,1,12834,4.99,"2005-08-19T01:47:30.000Z"
3608,133,2,13323,2.99,"2005-08-19T19:48:07.000Z"
3609,133,1,13455,1.99,"2005-08-20T00:32:17.000Z"
3610,133,2,13910,2.99,"2005-08-20T16:30:49.000Z"
3611,133,2,15080,0.99,"2005-08-22T11:11:51.000Z"
3612,133,1,16009,6.99,"2005-08-23T21:07:59.000Z"
3613,134,1,366,3.99,"2005-05-27T07:33:54.000Z"
3614,134,2,798,0.99,"2005-05-29T17:23:43.000Z"
3615,134,1,814,6.99,"2005-05-29T20:16:12.000Z"
3616,134,2,1124,4.99,"2005-05-31T16:49:34.000Z"
3617,134,1,1618,9.99,"2005-06-16T07:08:38.000Z"
3618,134,2,1784,0.99,"2005-06-16T19:25:32.000Z"
3619,134,2,1881,0.99,"2005-06-17T03:09:56.000Z"
3620,134,1,3267,5.99,"2005-06-21T04:55:21.000Z"
3621,134,1,5315,4.99,"2005-07-09T16:09:19.000Z"
3622,134,2,6226,2.99,"2005-07-11T13:48:11.000Z"
3623,134,1,6659,0.99,"2005-07-12T11:18:05.000Z"
3624,134,2,7516,2.99,"2005-07-27T20:55:28.000Z"
3625,134,2,7965,4.99,"2005-07-28T13:52:57.000Z"
3626,134,2,8650,1.99,"2005-07-29T14:59:04.000Z"
3627,134,1,10864,6.99,"2005-08-02T00:18:59.000Z"
3628,134,1,11280,3.99,"2005-08-02T14:34:33.000Z"
3629,134,1,11283,4.99,"2005-08-02T14:39:46.000Z"
3630,134,2,11482,4.99,"2005-08-02T22:24:31.000Z"
3631,134,1,12754,7.99,"2005-08-18T22:37:41.000Z"
3632,134,2,12987,2.99,"2005-08-19T07:11:44.000Z"
3633,134,2,13006,2.99,"2005-08-19T07:47:16.000Z"
3634,134,2,14265,2.99,"2005-08-21T06:20:14.000Z"
3635,134,2,15963,2.99,"2005-08-23T19:42:46.000Z"
3636,135,1,78,5.99,"2005-05-25T11:35:18.000Z"
3637,135,2,753,3.99,"2005-05-29T10:16:42.000Z"
3638,135,2,1272,0.99,"2005-06-15T07:42:58.000Z"
3639,135,2,1671,1.99,"2005-06-16T10:30:22.000Z"
3640,135,2,2941,2.99,"2005-06-20T05:22:18.000Z"
3641,135,1,4102,0.99,"2005-07-07T06:25:19.000Z"
3642,135,2,5054,7.99,"2005-07-09T04:01:02.000Z"
3643,135,1,5541,0.99,"2005-07-10T02:44:27.000Z"
3644,135,1,6117,3.99,"2005-07-11T07:39:38.000Z"
3645,135,1,6461,3.99,"2005-07-12T01:14:03.000Z"
3646,135,1,6817,3.99,"2005-07-12T18:19:57.000Z"
3647,135,2,7297,4.99,"2005-07-27T12:39:48.000Z"
3648,135,1,7437,0.99,"2005-07-27T17:39:18.000Z"
3649,135,1,7554,7.99,"2005-07-27T22:12:41.000Z"
3650,135,1,7734,0.99,"2005-07-28T05:08:44.000Z"
3651,135,1,8315,0.99,"2005-07-29T03:37:07.000Z"
3652,135,2,8885,7.99,"2005-07-30T00:36:26.000Z"
3653,135,1,8987,6.99,"2005-07-30T04:37:36.000Z"
3654,135,2,10091,4.99,"2005-07-31T20:23:13.000Z"
3655,135,2,10471,0.99,"2005-08-01T09:52:37.000Z"
3656,135,1,10611,2.99,"2005-08-01T14:53:52.000Z"
3657,135,1,10698,3.99,"2005-08-01T18:24:41.000Z"
3658,135,2,11194,5.99,"2005-08-02T11:35:53.000Z"
3659,135,1,11704,7.99,"2005-08-17T07:21:22.000Z"
3660,135,1,12249,2.99,"2005-08-18T03:53:34.000Z"
3661,135,1,13035,0.99,"2005-08-19T08:46:45.000Z"
3662,135,1,14005,0.99,"2005-08-20T20:19:05.000Z"
3663,135,2,14136,5.99,"2005-08-21T01:57:26.000Z"
3664,135,2,15908,2.99,"2005-08-23T17:42:00.000Z"
3665,135,1,13390,0.99,"2006-02-14T15:16:03.000Z"
3666,136,2,1150,2.99,"2005-05-31T21:20:09.000Z"
3667,136,2,2104,2.99,"2005-06-17T19:14:30.000Z"
3668,136,1,4927,0.99,"2005-07-08T22:05:35.000Z"
3669,136,1,5627,3.99,"2005-07-10T05:51:12.000Z"
3670,136,2,6142,3.99,"2005-07-11T08:54:09.000Z"
3671,136,1,6585,8.99,"2005-07-12T06:50:52.000Z"
3672,136,2,9319,0.99,"2005-07-30T17:15:27.000Z"
3673,136,2,9764,5.99,"2005-07-31T09:42:58.000Z"
3674,136,2,11992,10.99,"2005-08-17T18:27:22.000Z"
3675,136,1,12287,5.99,"2005-08-18T04:58:06.000Z"
3676,136,2,12539,0.99,"2005-08-18T14:10:09.000Z"
3677,136,2,13992,4.99,"2005-08-20T19:30:35.000Z"
3678,136,2,14379,0.99,"2005-08-21T09:53:03.000Z"
3679,136,1,14437,2.99,"2005-08-21T11:48:32.000Z"
3680,136,1,15439,4.99,"2005-08-23T00:34:28.000Z"
3681,137,1,925,2.99,"2005-05-30T12:13:52.000Z"
3682,137,1,2469,6.99,"2005-06-18T20:24:23.000Z"
3683,137,1,2785,2.99,"2005-06-19T18:43:57.000Z"
3684,137,2,3058,3.99,"2005-06-20T13:28:35.000Z"
3685,137,1,3436,5.99,"2005-06-21T19:16:09.000Z"
3686,137,2,3589,4.99,"2005-07-06T04:30:18.000Z"
3687,137,2,3676,5.99,"2005-07-06T09:10:37.000Z"
3688,137,2,3874,6.99,"2005-07-06T18:06:12.000Z"
3689,137,1,4332,6.99,"2005-07-07T18:25:26.000Z"
3690,137,2,4474,3.99,"2005-07-08T00:26:56.000Z"
3691,137,1,5106,2.99,"2005-07-09T06:40:24.000Z"
3692,137,1,5443,3.99,"2005-07-09T21:56:09.000Z"
3693,137,1,5804,2.99,"2005-07-10T15:06:31.000Z"
3694,137,1,6039,6.99,"2005-07-11T03:12:19.000Z"
3695,137,2,6200,0.99,"2005-07-11T12:16:42.000Z"
3696,137,1,8028,8.99,"2005-07-28T16:11:15.000Z"
3697,137,1,8106,4.99,"2005-07-28T19:02:46.000Z"
3698,137,2,8954,2.99,"2005-07-30T03:25:51.000Z"
3699,137,1,9002,4.99,"2005-07-30T05:02:21.000Z"
3700,137,2,9200,4.99,"2005-07-30T12:39:52.000Z"
3701,137,2,9466,7.99,"2005-07-30T22:44:36.000Z"
3702,137,1,9709,4.99,"2005-07-31T08:04:55.000Z"
3703,137,1,9789,2.99,"2005-07-31T10:30:25.000Z"
3704,137,1,10175,6.99,"2005-07-31T23:40:11.000Z"
3705,137,2,10595,4.99,"2005-08-01T14:16:28.000Z"
3706,137,2,10842,5.99,"2005-08-01T23:41:24.000Z"
3707,137,2,11057,4.99,"2005-08-02T06:38:19.000Z"
3708,137,1,11281,3.99,"2005-08-02T14:35:01.000Z"
3709,137,2,11732,3.99,"2005-08-17T08:29:46.000Z"
3710,137,1,12078,2.99,"2005-08-17T22:00:22.000Z"
3711,137,1,13148,0.99,"2005-08-19T12:55:30.000Z"
3712,137,1,13472,5.99,"2005-08-20T01:03:31.000Z"
3713,137,1,13776,5.99,"2005-08-20T11:57:06.000Z"
3714,137,1,14754,7.99,"2005-08-21T23:17:26.000Z"
3715,137,2,15082,7.99,"2005-08-22T11:17:06.000Z"
3716,137,1,15133,0.99,"2005-08-22T13:17:43.000Z"
3717,137,2,15537,2.99,"2005-08-23T04:00:30.000Z"
3718,137,2,15889,4.99,"2005-08-23T16:57:43.000Z"
3719,137,1,16030,9.99,"2005-08-23T21:56:04.000Z"
3720,138,1,523,2.99,"2005-05-28T03:53:26.000Z"
3721,138,1,1020,0.99,"2005-05-31T03:06:08.000Z"
3722,138,2,1316,0.99,"2005-06-15T10:26:23.000Z"
3723,138,2,2038,0.99,"2005-06-17T14:00:51.000Z"
3724,138,1,2731,7.99,"2005-06-19T15:14:55.000Z"
3725,138,2,3481,2.99,"2005-07-05T23:13:07.000Z"
3726,138,1,5378,0.99,"2005-07-09T19:05:56.000Z"
3727,138,1,5600,1.99,"2005-07-10T04:55:45.000Z"
3728,138,1,5679,4.99,"2005-07-10T08:44:02.000Z"
3729,138,1,6458,2.99,"2005-07-12T01:08:52.000Z"
3730,138,1,6892,0.99,"2005-07-12T21:10:04.000Z"
3731,138,1,7208,2.99,"2005-07-27T09:16:28.000Z"
3732,138,1,7754,2.99,"2005-07-28T06:10:55.000Z"
3733,138,2,8123,4.99,"2005-07-28T19:28:23.000Z"
3734,138,2,8160,3.99,"2005-07-28T21:10:30.000Z"
3735,138,1,8424,3.99,"2005-07-29T07:06:03.000Z"
3736,138,2,9259,1.99,"2005-07-30T14:37:44.000Z"
3737,138,1,9619,0.99,"2005-07-31T04:17:02.000Z"
3738,138,1,9947,9.99,"2005-07-31T15:49:40.000Z"
3739,138,1,10110,0.99,"2005-07-31T21:06:12.000Z"
3740,138,2,10190,4.99,"2005-08-01T00:27:53.000Z"
3741,138,1,10268,3.99,"2005-08-01T03:08:56.000Z"
3742,138,1,10431,5.99,"2005-08-01T08:41:54.000Z"
3743,138,1,11015,4.99,"2005-08-02T05:13:00.000Z"
3744,138,1,11088,0.99,"2005-08-02T07:48:31.000Z"
3745,138,1,11463,0.99,"2005-08-02T21:37:36.000Z"
3746,138,2,12550,2.99,"2005-08-18T14:40:38.000Z"
3747,138,2,12873,2.99,"2005-08-19T03:05:41.000Z"
3748,138,1,14194,1.99,"2005-08-21T03:40:11.000Z"
3749,138,2,14432,4.99,"2005-08-21T11:36:15.000Z"
3750,138,2,14486,4.99,"2005-08-21T13:52:54.000Z"
3751,138,1,14987,4.99,"2005-08-22T07:41:08.000Z"
3752,138,1,15424,2.99,"2005-08-23T00:03:01.000Z"
3753,138,1,15501,0.99,"2005-08-23T02:39:56.000Z"
3754,139,2,1169,2.99,"2005-06-14T23:42:56.000Z"
3755,139,1,1736,2.99,"2005-06-16T15:52:32.000Z"
3756,139,1,2659,0.99,"2005-06-19T10:47:42.000Z"
