"id","country_id","season","stage","date","hometeam_id","awayteam_id","home_goal","away_goal"
14425,13274,"2011/2012",32,"2012-04-29T00:00:00.000Z",10235,10229,1,0
14426,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8674,9761,1,1
14427,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",9908,8277,2,2
14428,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8464,10229,1,1
14429,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8526,10218,2,2
14430,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",10219,9803,5,2
14431,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8593,9839,2,0
14432,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",10235,9791,4,1
14433,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8640,10217,5,0
14434,13274,"2011/2012",33,"2012-05-02T00:00:00.000Z",8611,10228,3,4
14435,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",10217,8526,3,5
14436,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",9761,10219,3,2
14437,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",8277,8593,1,3
14438,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",10218,8640,1,3
14439,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",10228,10235,2,3
14440,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",9803,9908,1,3
14441,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",9839,8611,4,2
14442,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",10229,8674,1,0
14443,13274,"2011/2012",34,"2012-05-06T00:00:00.000Z",9791,8464,1,2
14444,13274,"2011/2012",4,"2011-08-26T00:00:00.000Z",8593,8277,4,1
14445,13274,"2011/2012",4,"2011-08-27T00:00:00.000Z",10219,9761,2,1
14446,13274,"2011/2012",4,"2011-08-27T00:00:00.000Z",8611,9839,4,1
14447,13274,"2011/2012",4,"2011-08-27T00:00:00.000Z",8464,9791,2,1
14448,13274,"2011/2012",4,"2011-08-27T00:00:00.000Z",9908,9803,3,1
14449,13274,"2011/2012",4,"2011-08-28T00:00:00.000Z",10235,10228,2,2
14450,13274,"2011/2012",4,"2011-08-28T00:00:00.000Z",8674,10229,0,3
14451,13274,"2011/2012",4,"2011-08-28T00:00:00.000Z",8526,10217,0,3
14452,13274,"2011/2012",4,"2011-08-28T00:00:00.000Z",8640,10218,6,1
14453,13274,"2011/2012",5,"2011-09-10T00:00:00.000Z",9803,8611,2,1
14454,13274,"2011/2012",5,"2011-09-10T00:00:00.000Z",8526,8464,1,0
14455,13274,"2011/2012",5,"2011-09-10T00:00:00.000Z",10217,10219,0,1
14456,13274,"2011/2012",5,"2011-09-10T00:00:00.000Z",10229,8277,4,0
14457,13274,"2011/2012",5,"2011-09-10T00:00:00.000Z",9791,8593,2,3
14458,13274,"2011/2012",5,"2011-09-11T00:00:00.000Z",10228,8674,3,0
14459,13274,"2011/2012",5,"2011-09-11T00:00:00.000Z",9761,10235,1,3
14460,13274,"2011/2012",5,"2011-09-11T00:00:00.000Z",9839,8640,3,3
14461,13274,"2011/2012",5,"2011-09-11T00:00:00.000Z",10218,9908,2,3
14462,13274,"2011/2012",6,"2011-09-16T00:00:00.000Z",8464,9761,1,2
14463,13274,"2011/2012",6,"2011-09-17T00:00:00.000Z",8674,10218,2,0
14464,13274,"2011/2012",6,"2011-09-17T00:00:00.000Z",9839,10228,0,3
14465,13274,"2011/2012",6,"2011-09-17T00:00:00.000Z",8277,9803,5,0
14466,13274,"2011/2012",6,"2011-09-17T00:00:00.000Z",10235,8526,4,0
14467,13274,"2011/2012",6,"2011-09-18T00:00:00.000Z",8640,8593,2,2
14468,13274,"2011/2012",6,"2011-09-18T00:00:00.000Z",10219,10229,1,2
14469,13274,"2011/2012",6,"2011-09-18T00:00:00.000Z",8611,10217,5,2
14470,13274,"2011/2012",6,"2011-09-18T00:00:00.000Z",9908,9791,2,2
14471,13274,"2011/2012",7,"2011-09-24T00:00:00.000Z",8640,9803,7,1
14472,13274,"2011/2012",7,"2011-09-24T00:00:00.000Z",10217,9839,2,0
14473,13274,"2011/2012",7,"2011-09-24T00:00:00.000Z",10228,9791,1,1
14474,13274,"2011/2012",7,"2011-09-24T00:00:00.000Z",9761,9908,1,0
14475,13274,"2011/2012",7,"2011-09-24T00:00:00.000Z",8593,8611,1,1
14476,13274,"2011/2012",7,"2011-09-25T00:00:00.000Z",10229,10235,2,1
14477,13274,"2011/2012",7,"2011-09-25T00:00:00.000Z",10219,8464,2,0
14478,13274,"2011/2012",7,"2011-09-25T00:00:00.000Z",10218,8277,0,2
14479,13274,"2011/2012",7,"2011-09-25T00:00:00.000Z",8526,8674,2,3
14480,13274,"2011/2012",8,"2011-09-30T00:00:00.000Z",9791,8526,2,0
14481,13274,"2011/2012",8,"2011-10-01T00:00:00.000Z",9908,10219,3,0
14482,13274,"2011/2012",8,"2011-10-02T00:00:00.000Z",8611,10218,2,2
14483,13274,"2011/2012",8,"2011-10-01T00:00:00.000Z",8277,10228,1,1
14484,13274,"2011/2012",8,"2011-10-01T00:00:00.000Z",9803,9761,4,3
14485,13274,"2011/2012",8,"2011-10-02T00:00:00.000Z",8674,8593,1,0
14486,13274,"2011/2012",8,"2011-10-02T00:00:00.000Z",9839,10229,1,3
14487,13274,"2011/2012",8,"2011-10-02T00:00:00.000Z",10235,10217,0,3
14488,13274,"2011/2012",8,"2011-10-02T00:00:00.000Z",8464,8640,0,2
14489,13274,"2011/2012",9,"2011-10-15T00:00:00.000Z",8593,10229,2,2
14490,13274,"2011/2012",9,"2011-10-15T00:00:00.000Z",9791,8674,2,1
14491,13274,"2011/2012",9,"2011-10-16T00:00:00.000Z",9761,10218,2,0
14492,13274,"2011/2012",9,"2011-10-15T00:00:00.000Z",10219,8611,0,4
14493,13274,"2011/2012",9,"2011-10-15T00:00:00.000Z",8640,9908,1,0
14494,13274,"2011/2012",9,"2011-10-16T00:00:00.000Z",8464,8277,0,1
14495,13274,"2011/2012",9,"2011-10-15T00:00:00.000Z",10228,8526,1,1
14496,13274,"2011/2012",9,"2011-10-16T00:00:00.000Z",9803,10217,4,1
14497,13274,"2011/2012",9,"2011-10-16T00:00:00.000Z",10235,9839,4,0
14498,13274,"2012/2013",1,"2012-08-10T00:00:00.000Z",8525,9761,1,1
14499,13274,"2012/2013",1,"2012-08-11T00:00:00.000Z",10219,8640,3,2
14500,13274,"2012/2013",1,"2012-08-11T00:00:00.000Z",9803,6413,1,1
14501,13274,"2012/2013",1,"2012-08-11T00:00:00.000Z",9791,9839,1,1
14502,13274,"2012/2013",1,"2012-08-12T00:00:00.000Z",9908,10235,0,1
14503,13274,"2012/2013",1,"2012-08-12T00:00:00.000Z",8611,8674,4,1
14504,13274,"2012/2013",1,"2012-08-12T00:00:00.000Z",8277,10217,2,2
14505,13274,"2012/2013",1,"2012-08-12T00:00:00.000Z",10228,8464,0,2
14506,13274,"2012/2013",1,"2012-08-12T00:00:00.000Z",8593,10229,2,2
14507,13274,"2012/2013",10,"2012-10-26T00:00:00.000Z",9908,8674,1,0
14508,13274,"2012/2013",10,"2012-10-27T00:00:00.000Z",10217,8525,2,0
14509,13274,"2012/2013",10,"2012-10-27T00:00:00.000Z",8464,9803,0,0
14510,13274,"2012/2013",10,"2012-10-27T00:00:00.000Z",9839,9761,1,4
14511,13274,"2012/2013",10,"2012-10-28T00:00:00.000Z",10235,8593,2,2
14512,13274,"2012/2013",10,"2012-10-28T00:00:00.000Z",6413,8640,1,2
14513,13274,"2012/2013",10,"2012-10-28T00:00:00.000Z",9791,10228,6,3
14514,13274,"2012/2013",10,"2012-10-28T00:00:00.000Z",10219,8611,0,1
14515,13274,"2012/2013",10,"2012-10-28T00:00:00.000Z",8277,10229,1,2
14516,13274,"2012/2013",11,"2012-11-02T00:00:00.000Z",9803,10217,0,0
14517,13274,"2012/2013",11,"2012-11-03T00:00:00.000Z",8593,8277,0,2
14518,13274,"2012/2013",11,"2012-11-03T00:00:00.000Z",8525,9908,1,5
14519,13274,"2012/2013",11,"2012-11-04T00:00:00.000Z",10229,9839,1,2
14520,13274,"2012/2013",11,"2012-11-03T00:00:00.000Z",8640,9791,4,0
14521,13274,"2012/2013",11,"2012-11-04T00:00:00.000Z",8674,8464,1,2
14522,13274,"2012/2013",11,"2012-11-04T00:00:00.000Z",10228,6413,2,1
14523,13274,"2012/2013",11,"2012-11-04T00:00:00.000Z",8611,10235,3,0
14524,13274,"2012/2013",11,"2012-11-04T00:00:00.000Z",9761,10219,2,1
14525,13274,"2012/2013",12,"2012-11-09T00:00:00.000Z",9761,8674,0,1
14526,13274,"2012/2013",12,"2012-11-10T00:00:00.000Z",10219,9908,4,0
14527,13274,"2012/2013",12,"2012-11-10T00:00:00.000Z",9839,8525,4,1
14528,13274,"2012/2013",12,"2012-11-10T00:00:00.000Z",8464,9791,3,2
14529,13274,"2012/2013",12,"2012-11-11T00:00:00.000Z",8277,8611,0,0
14530,13274,"2012/2013",12,"2012-11-11T00:00:00.000Z",10235,9803,5,2
14531,13274,"2012/2013",12,"2012-11-10T00:00:00.000Z",10217,10229,2,2
14532,13274,"2012/2013",12,"2012-11-11T00:00:00.000Z",6413,8593,2,4
14533,13274,"2012/2013",12,"2012-11-11T00:00:00.000Z",8640,10228,5,1
14534,13274,"2012/2013",13,"2012-11-17T00:00:00.000Z",10217,8640,1,6
14535,13274,"2012/2013",13,"2012-11-17T00:00:00.000Z",10228,10219,0,2
14536,13274,"2012/2013",13,"2012-11-17T00:00:00.000Z",6413,9761,2,0
14537,13274,"2012/2013",13,"2012-11-17T00:00:00.000Z",8593,9839,2,0
14538,13274,"2012/2013",13,"2012-11-17T00:00:00.000Z",8674,10229,1,1
14539,13274,"2012/2013",13,"2012-11-18T00:00:00.000Z",8277,8464,4,1
14540,13274,"2012/2013",13,"2012-11-18T00:00:00.000Z",9791,9803,5,1
14541,13274,"2012/2013",13,"2012-11-18T00:00:00.000Z",10235,8525,3,0
14542,13274,"2012/2013",13,"2012-11-18T00:00:00.000Z",9908,8611,1,1
14543,13274,"2012/2013",14,"2012-11-23T00:00:00.000Z",9761,10217,0,3
14544,13274,"2012/2013",14,"2012-11-24T00:00:00.000Z",8464,9908,2,0
14545,13274,"2012/2013",14,"2012-11-24T00:00:00.000Z",10219,8674,1,1
14546,13274,"2012/2013",14,"2012-11-24T00:00:00.000Z",8525,9791,2,2
14547,13274,"2012/2013",14,"2012-11-25T00:00:00.000Z",9803,8593,1,2
14548,13274,"2012/2013",14,"2012-11-25T00:00:00.000Z",8640,8277,1,2
14549,13274,"2012/2013",14,"2012-11-25T00:00:00.000Z",10229,10235,0,2
14550,13274,"2012/2013",14,"2012-11-24T00:00:00.000Z",9839,10228,1,1
14551,13274,"2012/2013",14,"2012-11-25T00:00:00.000Z",8611,6413,2,2
14552,13274,"2012/2013",15,"2012-11-30T00:00:00.000Z",6413,9839,0,0
14553,13274,"2012/2013",15,"2012-12-02T00:00:00.000Z",8674,9791,2,0
14554,13274,"2012/2013",15,"2012-12-01T00:00:00.000Z",10235,10219,2,0
14555,13274,"2012/2013",15,"2012-12-01T00:00:00.000Z",8525,10228,3,1
14556,13274,"2012/2013",15,"2012-12-01T00:00:00.000Z",8593,8640,3,1
14557,13274,"2012/2013",15,"2012-12-02T00:00:00.000Z",8464,9761,1,1
14558,13274,"2012/2013",15,"2012-12-01T00:00:00.000Z",8611,10217,2,0
14559,13274,"2012/2013",15,"2012-12-02T00:00:00.000Z",9908,10229,2,1
14560,13274,"2012/2013",15,"2012-12-02T00:00:00.000Z",8277,9803,3,0
14561,13274,"2012/2013",16,"2012-12-07T00:00:00.000Z",9791,9908,1,1
14562,13274,"2012/2013",16,"2012-12-08T00:00:00.000Z",10219,8464,2,0
14563,13274,"2012/2013",16,"2012-12-08T00:00:00.000Z",10217,6413,1,1
14564,13274,"2012/2013",16,"2012-12-08T00:00:00.000Z",8593,8674,2,0
14565,13274,"2012/2013",16,"2012-12-09T00:00:00.000Z",9761,10235,2,2
14566,13274,"2012/2013",16,"2012-12-09T00:00:00.000Z",10228,9803,4,4
14567,13274,"2012/2013",16,"2012-12-09T00:00:00.000Z",9839,8277,3,1
14568,13274,"2012/2013",16,"2012-12-08T00:00:00.000Z",10229,8525,0,0
14569,13274,"2012/2013",16,"2012-12-09T00:00:00.000Z",8640,8611,3,0
14570,13274,"2012/2013",17,"2012-12-14T00:00:00.000Z",8611,9791,3,2
14571,13274,"2012/2013",17,"2012-12-15T00:00:00.000Z",6413,10229,1,2
14572,13274,"2012/2013",17,"2012-12-15T00:00:00.000Z",8674,9839,0,0
14573,13274,"2012/2013",17,"2012-12-15T00:00:00.000Z",9803,9761,0,0
14574,13274,"2012/2013",17,"2012-12-15T00:00:00.000Z",8464,8640,1,1
14575,13274,"2012/2013",17,"2012-12-16T00:00:00.000Z",9908,10228,3,1
14576,13274,"2012/2013",17,"2012-12-16T00:00:00.000Z",8277,10219,2,2
14577,13274,"2012/2013",17,"2012-12-16T00:00:00.000Z",10235,10217,3,2
14578,13274,"2012/2013",17,"2012-12-16T00:00:00.000Z",8525,8593,2,4
14579,13274,"2012/2013",18,"2012-12-21T00:00:00.000Z",10229,8611,0,3
14580,13274,"2012/2013",18,"2012-12-22T00:00:00.000Z",10228,8277,2,1
14581,13274,"2012/2013",18,"2012-12-22T00:00:00.000Z",9791,6413,1,1
14582,13274,"2012/2013",18,"2012-12-22T00:00:00.000Z",10217,8464,2,0
14583,13274,"2012/2013",18,"2012-12-22T00:00:00.000Z",9761,8640,1,6
14584,13274,"2012/2013",18,"2012-12-23T00:00:00.000Z",10235,8674,2,1
14585,13274,"2012/2013",18,"2012-12-23T00:00:00.000Z",9908,8593,0,0
14586,13274,"2012/2013",18,"2012-12-23T00:00:00.000Z",10219,8525,0,0
14587,13274,"2012/2013",18,"2012-12-23T00:00:00.000Z",9839,9803,2,4
14588,13274,"2012/2013",19,"2013-01-18T00:00:00.000Z",8640,6413,1,3
14589,13274,"2012/2013",19,"2013-01-19T00:00:00.000Z",10228,9791,0,1
14590,13274,"2012/2013",19,"2013-01-19T00:00:00.000Z",8611,10219,0,0
14591,13274,"2012/2013",19,"2013-01-19T00:00:00.000Z",10229,8277,4,1
14592,13274,"2012/2013",19,"2013-01-19T00:00:00.000Z",9761,9839,1,0
14593,13274,"2012/2013",19,"2013-01-20T00:00:00.000Z",8674,9908,0,2
14594,13274,"2012/2013",19,"2013-01-20T00:00:00.000Z",8525,10217,1,1
14595,13274,"2012/2013",19,"2013-01-20T00:00:00.000Z",8593,10235,3,0
14596,13274,"2012/2013",19,"2013-01-20T00:00:00.000Z",9803,8464,2,0
14597,13274,"2012/2013",2,"2012-08-18T00:00:00.000Z",8640,9803,5,0
14598,13274,"2012/2013",2,"2012-08-18T00:00:00.000Z",9761,8611,0,1
14599,13274,"2012/2013",2,"2012-08-18T00:00:00.000Z",6413,8277,0,1
14600,13274,"2012/2013",2,"2012-08-18T00:00:00.000Z",9839,9908,1,3
14601,13274,"2012/2013",2,"2012-08-18T00:00:00.000Z",10235,10228,1,1
14602,13274,"2012/2013",2,"2012-08-19T00:00:00.000Z",8674,8525,1,1
14603,13274,"2012/2013",2,"2012-08-19T00:00:00.000Z",8464,8593,1,6
14604,13274,"2012/2013",2,"2012-08-19T00:00:00.000Z",10217,10219,2,2
14605,13274,"2012/2013",2,"2012-08-19T00:00:00.000Z",10229,9791,3,1
14606,13274,"2012/2013",20,"2013-01-25T00:00:00.000Z",9839,10229,1,4
14607,13274,"2012/2013",20,"2013-01-26T00:00:00.000Z",9791,8640,1,5
14608,13274,"2012/2013",20,"2013-01-26T00:00:00.000Z",10217,9803,2,2
14609,13274,"2012/2013",20,"2013-01-26T00:00:00.000Z",6413,10228,1,1
14610,13274,"2012/2013",20,"2013-01-26T00:00:00.000Z",10219,9761,0,4
14611,13274,"2012/2013",20,"2013-01-27T00:00:00.000Z",8277,8593,3,2
14612,13274,"2012/2013",20,"2013-01-27T00:00:00.000Z",10235,8611,0,0
14613,13274,"2012/2013",20,"2013-01-27T00:00:00.000Z",8464,8674,2,1
14614,13274,"2012/2013",20,"2013-01-27T00:00:00.000Z",9908,8525,3,1
14615,13274,"2012/2013",21,"2013-02-01T00:00:00.000Z",10219,10228,0,1
14616,13274,"2012/2013",21,"2013-02-02T00:00:00.000Z",9803,9791,3,3
14617,13274,"2012/2013",21,"2013-02-02T00:00:00.000Z",9761,6413,3,0
14618,13274,"2012/2013",21,"2013-02-02T00:00:00.000Z",8640,10217,7,0
14619,13274,"2012/2013",21,"2013-02-02T00:00:00.000Z",10229,8674,0,1
14620,13274,"2012/2013",21,"2013-02-03T00:00:00.000Z",9839,8593,0,3
14621,13274,"2012/2013",21,"2013-02-03T00:00:00.000Z",8611,9908,2,4
14622,13274,"2012/2013",21,"2013-02-03T00:00:00.000Z",8464,8277,2,1
14623,13274,"2012/2013",21,"2013-02-03T00:00:00.000Z",8525,10235,1,3
14624,13274,"2012/2013",22,"2013-02-09T00:00:00.000Z",10217,9761,2,1
14625,13274,"2012/2013",22,"2013-02-09T00:00:00.000Z",8674,10219,2,1
14626,13274,"2012/2013",22,"2013-02-09T00:00:00.000Z",8277,8640,2,2
14627,13274,"2012/2013",22,"2013-02-09T00:00:00.000Z",9791,8525,4,1
14628,13274,"2012/2013",22,"2013-02-09T00:00:00.000Z",10228,9839,2,2
14629,13274,"2012/2013",22,"2013-02-10T00:00:00.000Z",8593,9803,1,1
14630,13274,"2012/2013",22,"2013-02-10T00:00:00.000Z",6413,8611,1,1
14631,13274,"2012/2013",22,"2013-02-10T00:00:00.000Z",10235,10229,3,1
14632,13274,"2012/2013",22,"2013-02-10T00:00:00.000Z",9908,8464,0,3
14633,13274,"2012/2013",23,"2013-02-15T00:00:00.000Z",8464,9839,1,2
14634,13274,"2012/2013",23,"2013-02-16T00:00:00.000Z",9761,9791,1,1
14635,13274,"2012/2013",23,"2013-02-16T00:00:00.000Z",9803,10229,2,2
14636,13274,"2012/2013",23,"2013-02-16T00:00:00.000Z",8611,8525,1,1
14637,13274,"2012/2013",23,"2013-02-16T00:00:00.000Z",8640,9908,2,1
14638,13274,"2012/2013",23,"2013-02-17T00:00:00.000Z",6413,10235,3,2
14639,13274,"2012/2013",23,"2013-02-17T00:00:00.000Z",10217,10228,2,1
14640,13274,"2012/2013",23,"2013-02-17T00:00:00.000Z",8277,8674,2,0
14641,13274,"2012/2013",23,"2013-02-17T00:00:00.000Z",10219,8593,0,2
14642,13274,"2012/2013",24,"2013-02-22T00:00:00.000Z",8525,8464,2,3
14643,13274,"2012/2013",24,"2013-02-24T00:00:00.000Z",9908,9803,4,0
14644,13274,"2012/2013",24,"2013-02-23T00:00:00.000Z",8674,6413,1,0
14645,13274,"2012/2013",24,"2013-02-23T00:00:00.000Z",9839,10219,1,0
14646,13274,"2012/2013",24,"2013-02-23T00:00:00.000Z",9791,8277,3,5
14647,13274,"2012/2013",24,"2013-02-24T00:00:00.000Z",10235,8640,2,1
14648,13274,"2012/2013",24,"2013-02-23T00:00:00.000Z",10228,8611,2,1
14649,13274,"2012/2013",24,"2013-02-24T00:00:00.000Z",10229,9761,0,1
14650,13274,"2012/2013",24,"2013-02-24T00:00:00.000Z",8593,10217,1,1
14651,13274,"2012/2013",25,"2013-03-01T00:00:00.000Z",8277,9908,2,0
14652,13274,"2012/2013",25,"2013-03-02T00:00:00.000Z",9761,10228,1,2
14653,13274,"2012/2013",25,"2013-03-02T00:00:00.000Z",6413,8525,2,0
14654,13274,"2012/2013",25,"2013-03-02T00:00:00.000Z",8611,8593,0,2
14655,13274,"2012/2013",25,"2013-03-02T00:00:00.000Z",8640,9839,2,0
14656,13274,"2012/2013",25,"2013-03-03T00:00:00.000Z",10219,10229,2,1
14657,13274,"2012/2013",25,"2013-03-03T00:00:00.000Z",9803,8674,4,1
14658,13274,"2012/2013",25,"2013-03-03T00:00:00.000Z",8464,10235,0,3
14659,13274,"2012/2013",25,"2013-03-03T00:00:00.000Z",10217,9791,3,1
14660,13274,"2012/2013",26,"2013-03-08T00:00:00.000Z",8674,9761,1,1
14661,13274,"2012/2013",26,"2013-03-09T00:00:00.000Z",10229,10217,1,1
14662,13274,"2012/2013",26,"2013-03-10T00:00:00.000Z",9908,10219,1,0
14663,13274,"2012/2013",26,"2013-03-09T00:00:00.000Z",9791,8464,1,0
14664,13274,"2012/2013",26,"2013-03-09T00:00:00.000Z",8525,9839,1,0
14665,13274,"2012/2013",26,"2013-03-10T00:00:00.000Z",9803,10235,0,1
14666,13274,"2012/2013",26,"2013-03-10T00:00:00.000Z",8593,6413,3,0
14667,13274,"2012/2013",26,"2013-03-10T00:00:00.000Z",8611,8277,0,1
14668,13274,"2012/2013",26,"2013-03-09T00:00:00.000Z",10228,8640,2,1
14669,13274,"2012/2013",27,"2013-03-15T00:00:00.000Z",6413,9803,3,2
14670,13274,"2012/2013",27,"2013-03-16T00:00:00.000Z",8640,10219,2,0
14671,13274,"2012/2013",27,"2013-03-16T00:00:00.000Z",10217,8277,0,4
14672,13274,"2012/2013",27,"2013-03-16T00:00:00.000Z",8464,10228,1,3
14673,13274,"2012/2013",27,"2013-03-16T00:00:00.000Z",9839,9791,0,2
14674,13274,"2012/2013",27,"2013-03-17T00:00:00.000Z",9761,8525,4,0
14675,13274,"2012/2013",27,"2013-03-17T00:00:00.000Z",10235,9908,2,1
14676,13274,"2012/2013",27,"2013-03-17T00:00:00.000Z",8674,8611,0,3
14677,13274,"2012/2013",27,"2013-03-17T00:00:00.000Z",10229,8593,2,3
14678,13274,"2012/2013",28,"2013-03-30T00:00:00.000Z",10228,10235,2,0
14679,13274,"2012/2013",28,"2013-03-30T00:00:00.000Z",8525,8674,1,2
14680,13274,"2012/2013",28,"2013-03-30T00:00:00.000Z",9908,9839,2,1
14681,13274,"2012/2013",28,"2013-03-30T00:00:00.000Z",8611,9761,1,1
14682,13274,"2012/2013",28,"2013-03-31T00:00:00.000Z",9803,8640,2,2
14683,13274,"2012/2013",28,"2013-03-31T00:00:00.000Z",8277,6413,2,1
14684,13274,"2012/2013",28,"2013-03-31T00:00:00.000Z",10219,10217,4,0
14685,13274,"2012/2013",28,"2013-03-31T00:00:00.000Z",8593,8464,4,1
14686,13274,"2012/2013",28,"2013-03-31T00:00:00.000Z",9791,10229,1,2
14687,13274,"2012/2013",29,"2013-04-05T00:00:00.000Z",10235,9839,1,0
